Wall time,Step,Value
1755844253.0429697,1000,0.8886678218841553
1755844616.6142602,2000,0.889026403427124
1755844979.974475,3000,0.8890913724899292
1755845342.8351316,4000,0.8891549110412598
1755845706.828956,5000,0.8891544938087463
1755846069.485857,6000,0.8891437649726868
1755846434.7369025,7000,0.88919997215271
1755846800.6917849,8000,0.8891549706459045
1755847165.7266247,9000,0.8892221450805664
1755847528.2724278,10000,0.8891840577125549
1755847891.8253293,11000,0.889192521572113
1755848254.422732,12000,0.8892207145690918
1755848617.9727724,13000,0.8893259167671204
1755848980.1650074,14000,0.8894079327583313
1755849345.1903503,15000,0.8895270824432373
1755849709.1663694,16000,0.8895630240440369
1755850072.6090436,17000,0.8895747065544128
1755850436.8531015,18000,0.8896189332008362
1755850800.329798,19000,0.8896512389183044
1755851164.7916093,20000,0.8896735906600952
1755851528.5255435,21000,0.8896676898002625
1755851891.6680465,22000,0.8897277116775513
1755852256.1929514,23000,0.8896738290786743
1755852619.5809534,24000,0.8897380828857422
1755852983.3156624,25000,0.8897539973258972
1755853347.072502,26000,0.8896747827529907
1755853710.089345,27000,0.8897294402122498
1755854074.0586,28000,0.8897245526313782
1755854438.2686226,29000,0.8896949887275696
1755854802.6624722,30000,0.8896934986114502
1755855167.4052753,31000,0.8898264765739441
1755855530.1344602,32000,0.8898982405662537
1755855894.6960096,33000,0.8899919986724854
1755856259.0448785,34000,0.8899800181388855
1755856622.45593,35000,0.8900172710418701
1755856985.8838007,36000,0.8900746703147888
1755857352.5686707,37000,0.8900667428970337
1755857718.6178207,38000,0.8900331258773804
1755858085.4666445,39000,0.8899494409561157
1755858451.604318,40000,0.889885663986206
1755858817.53025,41000,0.8897449374198914
1755859185.085622,42000,0.8897300958633423
1755859553.2814882,43000,0.8898414969444275
1755859921.1669378,44000,0.8899422883987427
1755860288.3744645,45000,0.8900084495544434
1755860655.015193,46000,0.8899868726730347
1755861023.3640068,47000,0.8900295495986938
1755861390.4262,48000,0.890102207660675
1755861757.2704115,49000,0.8900532722473145
1755862126.7721047,50000,0.8900811672210693
1755862493.3781126,51000,0.8901220560073853
1755862862.891139,52000,0.8901462554931641
1755863231.7902951,53000,0.8902058005332947
1755863599.6884642,54000,0.8901982307434082
1755863966.6271615,55000,0.890198826789856
1755864331.1099594,56000,0.8902579545974731
1755864696.4082704,57000,0.8902856111526489
1755865065.8600109,58000,0.8902246356010437
1755865431.828265,59000,0.8902822732925415
1755865805.0124295,60000,0.8903825283050537
1755866172.901914,61000,0.890479326248169
1755866540.2101402,62000,0.8905071020126343
1755866909.2608554,63000,0.8905368447303772
1755867275.3516064,64000,0.8904873728752136
1755867639.8902502,65000,0.8905195593833923
1755868010.1948109,66000,0.8905798196792603
1755868379.6645906,67000,0.8906058073043823
1755868748.9577892,68000,0.8906904458999634
1755869115.559915,69000,0.8907351493835449
1755869481.5068529,70000,0.8907145261764526
1755869848.2526631,71000,0.8906863331794739
1755870215.2685633,72000,0.8906309604644775
1755870584.2260883,73000,0.8906058669090271
1755870953.0838673,74000,0.8906958103179932
1755871322.373875,75000,0.8906859159469604
1755871690.3123803,76000,0.890734851360321
1755872058.4275246,77000,0.8907746076583862
1755872431.8242958,78000,0.8908405303955078
1755872806.2379196,79000,0.8908585906028748
1755873171.9391618,80000,0.8908846974372864
1755873537.1841202,81000,0.8910040855407715
1755873901.9732597,82000,0.8909865617752075
1755874267.3430498,83000,0.8910308480262756
1755874632.0917475,84000,0.8910226225852966
1755874997.1490119,85000,0.8910742998123169
1755875363.479635,86000,0.8911269903182983
1755875728.7937062,87000,0.8911435008049011
1755876093.0335796,88000,0.891135036945343
1755876458.1848042,89000,0.8910913467407227
1755876823.520832,90000,0.8911486268043518
1755877189.4928303,91000,0.8911948204040527
1755877557.535104,92000,0.8911530375480652
1755877923.856949,93000,0.8911375999450684
1755878292.327914,94000,0.8911219239234924
1755878658.0919733,95000,0.891162633895874
1755879024.9604006,96000,0.8912146687507629
1755879394.5335073,97000,0.8912144899368286
1755879762.7863193,98000,0.8911248445510864
1755880129.3554218,99000,0.8911170959472656
1755880512.9059107,100000,0.8911026120185852
1755880894.5556436,101000,0.8911195397377014
1755881264.901408,102000,0.8911848068237305
1755881639.0940142,103000,0.8912316560745239
1755882012.044656,104000,0.8912579417228699
1755882382.6505392,105000,0.8912740349769592
1755882758.1680372,106000,0.8913248181343079
1755883139.2690341,107000,0.891356885433197
1755883509.334443,108000,0.8913843631744385
1755883876.7304304,109000,0.8913730382919312
1755884244.4828315,110000,0.8913552761077881
1755884611.0974662,111000,0.89138263463974
1755884979.3984358,112000,0.8913779258728027
1755885347.6796353,113000,0.8913655877113342
1755885718.579584,114000,0.8913646936416626
1755886089.284639,115000,0.8914437294006348
