Wall time,Step,Value
1755844250.11268,1000,0.023628434166312218
1755844615.5294044,2000,0.016359545290470123
1755844978.8696606,3000,0.017747320234775543
1755845341.7441523,4000,0.01937832310795784
1755845705.7389345,5000,0.0205989982932806
1755846069.023403,6000,0.023741772398352623
1755846433.5236707,7000,0.026142220944166183
1755846799.5562155,8000,0.02186482399702072
1755847164.565459,9000,0.005849308334290981
1755847527.1230323,10000,0.04463009536266327
1755847890.6311088,11000,0.03449733555316925
1755848253.2252598,12000,0.021692967042326927
1755848616.8098586,13000,0.016410108655691147
1755848979.689454,14000,0.03411620855331421
1755849344.0086124,15000,0.02591508999466896
1755849707.9888709,16000,0.017182106152176857
1755850071.352565,17000,0.02178375981748104
1755850435.705208,18000,0.021377062425017357
1755850799.183639,19000,0.021964389830827713
1755851163.610952,20000,0.027170559391379356
1755851527.4268878,21000,0.03543105721473694
1755851890.4606824,22000,0.03636884689331055
1755852255.0573819,23000,0.04030739888548851
1755852618.2942698,24000,0.02583570033311844
1755852982.0828738,25000,0.014347906224429607
1755853345.8388157,26000,0.04271857067942619
1755853708.6442268,27000,0.026446789503097534
1755854072.7471,28000,0.027239419519901276
1755854437.0846586,29000,0.06507038325071335
1755854801.4684289,30000,0.01705305650830269
1755855166.2213416,31000,0.023280348628759384
1755855529.0162256,32000,0.013279157690703869
1755855893.4386723,33000,0.01818815991282463
1755856257.884535,34000,0.02728969417512417
1755856621.3022745,35000,0.028454270213842392
1755856984.8069413,36000,0.029690658673644066
1755857351.4759274,37000,0.010702317580580711
1755857717.5026214,38000,0.029730072245001793
1755858084.4052293,39000,0.01827651634812355
1755858450.3910615,40000,0.02909238450229168
1755858816.4405167,41000,0.02075151354074478
1755859183.9235828,42000,0.011433020234107971
1755859552.1106057,43000,0.033329837024211884
1755859919.9887826,44000,0.033885177224874496
1755860287.1815853,45000,0.024203380569815636
1755860653.7172556,46000,0.02291705831885338
1755861022.13154,47000,0.027766702696681023
1755861389.0696704,48000,0.018190843984484673
1755861755.9454184,49000,0.034354083240032196
1755862125.4296162,50000,0.028313538059592247
1755862492.06501,51000,0.035669561475515366
1755862861.670197,52000,0.03106088563799858
1755863230.5177906,53000,0.035910703241825104
1755863598.5113442,54000,0.029297757893800735
1755863965.5425246,55000,0.02735435962677002
1755864329.9779084,56000,0.013896510004997253
1755864695.2862844,57000,0.038345541805028915
1755865064.6487646,58000,0.025237105786800385
1755865430.5981455,59000,0.02451758086681366
1755865803.6474414,60000,0.03529242426156998
1755866171.7136652,61000,0.025525925680994987
1755866538.9942255,62000,0.020238501951098442
1755866907.9473624,63000,0.030136968940496445
1755867274.1525679,64000,0.0230700820684433
1755867638.6736963,65000,0.013492944650352001
1755868008.7906215,66000,0.03144410252571106
1755868378.4424098,67000,0.031893178820610046
1755868747.821703,68000,0.021266600117087364
1755869114.3934531,69000,0.007754847407341003
1755869480.2985594,70000,0.028282415121793747
1755869847.0016692,71000,0.04349581524729729
1755870214.078771,72000,0.028667055070400238
1755870582.9789505,73000,0.03779802843928337
1755870951.9057271,74000,0.018295999616384506
1755871321.0781734,75000,0.031162798404693604
1755871688.9929304,76000,0.0287745650857687
1755872057.0734181,77000,0.031373318284749985
1755872430.4500918,78000,0.03484845161437988
1755872804.8123171,79000,0.017814666032791138
1755873170.6710227,80000,0.028849929571151733
1755873535.826435,81000,0.02440902218222618
1755873900.6565893,82000,0.018266811966896057
1755874266.1627495,83000,0.058381035923957825
1755874630.8703978,84000,0.022272689267992973
1755874996.0591273,85000,0.015519825741648674
1755875362.4262698,86000,0.019131621345877647
1755875727.5811732,87000,0.05426689237356186
1755876091.860008,88000,0.02105025202035904
1755876457.0617428,89000,0.023001205176115036
1755876822.34015,90000,0.04253539443016052
1755877188.2529278,91000,0.058394115418195724
1755877556.3324265,92000,0.019946809858083725
1755877922.5689719,93000,0.022804832085967064
1755878291.0795383,94000,0.041641347110271454
1755878656.8306882,95000,0.04060777276754379
1755879023.7294304,96000,0.017611168324947357
1755879393.2272532,97000,0.02818615548312664
1755879761.5194995,98000,0.020512904971837997
1755880128.0526366,99000,0.013515807688236237
1755880511.5818064,100000,0.032897185534238815
1755880893.3319619,101000,0.03136060759425163
1755881263.7604768,102000,0.0243622325360775
1755881637.9765291,103000,0.019761189818382263
1755882010.8865905,104000,0.006682373583316803
1755882381.526946,105000,0.028882946819067
1755882756.8518932,106000,0.035887133330106735
1755883138.0746658,107000,0.02423033118247986
1755883508.133219,108000,0.028938157483935356
1755883875.4719691,109000,0.026509730145335197
1755884243.165547,110000,0.018671175464987755
1755884609.798026,111000,0.03936200961470604
1755884978.155577,112000,0.030240323394536972
1755885346.361539,113000,0.021842222660779953
1755885717.314975,114000,0.04647957533597946
1755886087.9823134,115000,0.0328451506793499
1755886457.5969036,116000,0.024224547669291496
1755886824.418316,117000,0.03162036091089249
1755887192.454529,118000,0.031561799347400665
1755887563.043651,119000,0.02693667635321617
1755887929.077968,120000,0.02365809679031372
1755888293.4187486,121000,0.013161751441657543
1755888658.2341383,122000,0.02267410419881344
1755889022.7109025,123000,0.02116195484995842
1755889387.3657477,124000,0.02878744900226593
1755889751.691901,125000,0.015627577900886536
1755890116.8462992,126000,0.028543632477521896
1755890480.7327213,127000,0.05113023519515991
1755890845.7146995,128000,0.024052750319242477
1755891211.1215184,129000,0.02694961056113243
1755891576.697279,130000,0.03414286673069
1755891942.2761397,131000,0.0262789037078619
1755892307.9676654,132000,0.018594281747937202
1755892675.3304615,133000,0.014530286192893982
1755893040.1193159,134000,0.032760635018348694
1755893404.7795398,135000,0.006949997507035732
1755893770.0368948,136000,0.03203194960951805
1755894135.5371428,137000,0.02440672740340233
1755894500.9173799,138000,0.01663261465728283
1755894867.370566,139000,0.029199374839663506
1755895232.865798,140000,0.01589818112552166
1755895599.250186,141000,0.029689576476812363
1755895965.9459255,142000,0.04235491156578064
