Wall time,Step,Value
1755844253.0429533,1000,31.741323471069336
1755844616.6142344,2000,31.763803482055664
1755844979.9744382,3000,31.761449813842773
1755845342.835117,4000,31.76374626159668
1755845706.8289404,5000,31.772382736206055
1755846069.485827,6000,31.773021697998047
1755846434.7368882,7000,31.774900436401367
1755846800.6917398,8000,31.77642822265625
1755847165.7265851,9000,31.78099822998047
1755847528.2723978,10000,31.78005027770996
1755847891.825316,11000,31.7811336517334
1755848254.4227185,12000,31.78342056274414
1755848617.972758,13000,31.787437438964844
1755848980.1649718,14000,31.790016174316406
1755849345.1903205,15000,31.798641204833984
1755849709.166332,16000,31.803264617919922
1755850072.6090133,17000,31.802160263061523
1755850436.8530822,18000,31.807390213012695
1755850800.3297834,19000,31.811376571655273
1755851164.7915943,20000,31.810340881347656
1755851528.5255163,21000,31.809894561767578
1755851891.6680195,22000,31.811330795288086
1755852256.1929224,23000,31.810413360595703
1755852619.5809364,24000,31.813535690307617
1755852983.31547,25000,31.815763473510742
1755853347.0724893,26000,31.80884552001953
1755853710.0893316,27000,31.810344696044922
1755854074.0585735,28000,31.81102752685547
1755854438.268585,29000,31.81308364868164
1755854802.6624565,30000,31.813980102539062
1755855167.405251,31000,31.826004028320312
1755855530.1344197,32000,31.825897216796875
1755855894.6959941,33000,31.832529067993164
1755856259.0448527,34000,31.835430145263672
1755856622.4559026,35000,31.837825775146484
1755856985.8837702,36000,31.840782165527344
1755857352.568656,37000,31.837682723999023
1755857718.6178024,38000,31.8331356048584
1755858085.466617,39000,31.827167510986328
1755858451.6042762,40000,31.823808670043945
1755858817.530224,41000,31.815757751464844
1755859185.0855834,42000,31.81679344177246
1755859553.2814605,43000,31.828920364379883
1755859921.1669228,44000,31.831087112426758
1755860288.3744485,45000,31.836139678955078
1755860655.0151787,46000,31.830629348754883
1755861023.3639767,47000,31.830411911010742
1755861390.4261723,48000,31.831615447998047
1755861757.2703981,49000,31.827239990234375
1755862126.772076,50000,31.829524993896484
1755862493.3780959,51000,31.831924438476562
1755862862.8910136,52000,31.837297439575195
1755863231.790267,53000,31.838653564453125
1755863599.6884353,54000,31.8375301361084
1755863966.6271336,55000,31.83501625061035
1755864331.1099439,56000,31.840024948120117
1755864696.408243,57000,31.840646743774414
1755865065.8599777,58000,31.83957862854004
1755865431.8282368,59000,31.845182418823242
1755865805.0124013,60000,31.853944778442383
1755866172.9018705,61000,31.862451553344727
1755866540.210113,62000,31.862398147583008
1755866909.2608287,63000,31.8602294921875
1755867275.3515422,64000,31.85902214050293
1755867639.8902214,65000,31.858226776123047
1755868010.1947818,66000,31.85834312438965
1755868379.664565,67000,31.858383178710938
1755868748.957772,68000,31.860620498657227
1755869115.5598562,69000,31.863216400146484
1755869481.5068357,70000,31.864330291748047
1755869848.2525785,71000,31.866273880004883
1755870215.268533,72000,31.86663055419922
1755870584.2260213,73000,31.8685359954834
1755870953.0838392,74000,31.878019332885742
1755871322.3737948,75000,31.87881088256836
1755871690.3123536,76000,31.88371467590332
1755872058.4273875,77000,31.88583755493164
1755872431.824267,78000,31.890295028686523
1755872806.2378943,79000,31.89091682434082
1755873171.9391332,80000,31.89246368408203
1755873537.1840787,81000,31.900405883789062
1755873901.973231,82000,31.899076461791992
1755874267.3430119,83000,31.90234375
1755874632.0917091,84000,31.89972496032715
1755874997.1489832,85000,31.903268814086914
1755875363.4796066,86000,31.90669059753418
1755875728.7936583,87000,31.909114837646484
1755876093.0335524,88000,31.90883445739746
1755876458.1847756,89000,31.9050350189209
1755876823.520816,90000,31.90681266784668
1755877189.492804,91000,31.910594940185547
1755877557.535078,92000,31.904714584350586
1755877923.8569171,93000,31.90204429626465
1755878292.327885,94000,31.900596618652344
1755878658.0919425,95000,31.905071258544922
1755879024.9603722,96000,31.906566619873047
1755879394.5334795,97000,31.907390594482422
1755879762.7862885,98000,31.901845932006836
1755880129.3553936,99000,31.900617599487305
1755880512.9058921,100000,31.90129280090332
1755880894.5556097,101000,31.904029846191406
1755881264.9013941,102000,31.904014587402344
1755881639.093987,103000,31.906513214111328
1755882012.0446272,104000,31.908000946044922
1755882382.6505249,105000,31.906005859375
1755882758.1679728,106000,31.90955924987793
1755883139.2689924,107000,31.908172607421875
1755883509.3344142,108000,31.909706115722656
1755883876.7304018,109000,31.910606384277344
1755884244.482804,110000,31.909658432006836
1755884611.0974364,111000,31.91448211669922
1755884979.398409,112000,31.91581916809082
1755885347.6796029,113000,31.91619873046875
