frequency_bin_normalized_0_to_1,normalized_energy
0.0005,0.7354876901293592
0.0015,0.08173054718474489
0.0025,0.013515719233909294
0.0035,0.00842215441053502
0.0045000000000000005,0.006235255380507752
0.0055,0.008278117108970307
0.006500000000000001,0.0038285102252590335
0.0075,0.006860589119977616
0.0085,0.009948745381711446
0.009500000000000001,0.005717198873249458
0.010499999999999999,0.003861167188563745
0.0115,0.006264333856142249
0.0125,0.002544579672527825
0.013500000000000002,0.004191510560752192
0.014499999999999999,0.003433825164546915
0.0155,0.005280818044918381
0.0165,0.0032724065887206654
0.0175,0.0049559437108689566
0.018500000000000003,0.0035617737304132913
0.0195,0.004366941078583538
0.0205,0.0028653680039679654
0.0215,0.002728941616394457
0.0225,0.001158789570613543
0.0235,0.0016241239123990399
0.0245,0.0008245950296771268
0.025500000000000002,0.0018073894827645967
0.026500000000000003,0.0011107077694965841
0.0275,0.0017078475369464042
0.0285,0.0007700511787442833
0.0295,0.0025694164817930323
0.0305,0.0007963936822917849
0.0315,0.001927004941232473
0.0325,0.0008513059624966434
0.0335,0.0011188916499161768
0.0345,0.0007770328302124846
0.035500000000000004,0.0011173331477967606
0.036500000000000005,0.0005913996114138177
0.0375,0.0009810024620789926
0.0385,0.0004441927076298475
0.0395,0.002078237650388651
0.0405,0.0006904093935798125
0.0415,0.001452681671836237
0.0425,0.0009304427872295197
0.0435,0.000976897414571991
0.0445,0.0003981949923908835
0.0455,0.0006361273443753878
0.0465,0.0005039364062092746
0.0475,0.0008383690391150927
0.0485,0.000542411769614117
0.0495,0.0007550207375588227
0.0505,0.0008151249204554516
0.051500000000000004,0.0007083613581630315
0.052500000000000005,0.0007063709328943684
0.0535,0.0008724424424796818
0.0545,0.0004398633183604069
0.0555,0.0007396184141940837
0.0565,0.0005052771014072858
0.0575,0.0006969692531435807
0.0585,0.0006115186744174213
0.0595,0.0005358001533971612
0.0605,0.0005069232469577892
0.0615,0.0004345611195037932
0.0625,0.0004571778117545715
0.0635,0.0003150402021834019
0.0645,0.0004700295205883128
0.0655,0.000419042036066106
0.0665,0.00030749565165815373
0.0675,0.0004084914668573058
0.0685,0.0004034379629531292
0.0695,0.0004894911382996301
0.07050000000000001,0.0003748427807134764
0.07150000000000001,0.00042978326361176863
0.07250000000000001,0.00036741851992413716
0.0735,0.0004673095292616303
0.0745,0.0004206534671425132
0.0755,0.0003460429942805934
0.0765,0.0003749785990782675
0.0775,0.00039234391376346194
0.0785,0.0002979849563760903
0.0795,0.0004025804912061719
0.0805,0.0002997866994708312
0.0815,0.0002970565869739055
0.0825,0.0003442972959830136
0.0835,0.00042599049712825756
0.0845,0.00023707437216180245
0.0855,0.0005506550764957362
0.08650000000000001,0.0002799334849922473
0.0875,0.0004622913917828812
0.0885,0.000234111713726078
0.0895,0.00032433439336476016
0.0905,0.0001950967089774266
0.0915,0.00038173729079348884
0.0925,0.0001952952068757636
0.0935,0.00026774571997500665
0.0945,0.000231033508923164
0.0955,0.0003111769411923147
0.0965,0.00019378214224093662
0.0975,0.0003845759523784514
0.0985,0.00018818787668390525
0.0995,0.0003522875083891471
0.1005,0.00018343719835327857
0.1015,0.00045140520404167016
0.10250000000000001,0.00020428176846599194
0.10350000000000001,0.00045285535679198875
0.10450000000000001,0.0001859102103950962
0.1055,0.00031144054454059004
0.1065,0.0001756206624355208
0.1075,0.00030532629894616234
0.1085,0.00012000170369153509
0.1095,0.00029053522598824523
0.1105,0.00012819668391501456
0.1115,0.00033127090146069325
0.1125,0.00014003466557286167
0.1135,0.0003523070216010217
0.1145,0.00010781120072564913
0.1155,0.00028429375043460185
0.1165,0.00011225553817106307
0.11750000000000001,0.00016717469976866112
0.11850000000000001,0.00013241386563109941
0.1195,0.0001625750835134267
0.1205,0.00011825918831255901
0.1215,0.00019706275648612455
0.1225,7.295842530511354e-05
0.1235,0.00021799721021282023
0.1245,8.849439985517489e-05
0.1255,0.00018644188973804214
0.1265,0.00012861786972892753
0.1275,0.0001358017464233718
0.1285,0.00010562695548133727
0.1295,0.0002188927782211804
0.1305,0.00012131648046360825
0.1315,0.00020043052696186542
0.1325,0.00011565812534380388
0.1335,0.00014408550521153842
0.1345,0.00010277385440244383
0.1355,0.00020050631735912453
0.1365,0.00012675964560016602
0.1375,0.00017666429827212956
0.1385,0.00012431468580230876
0.1395,0.00011659443163159566
0.1405,8.588769393024463e-05
0.14150000000000001,0.00017160892377024312
0.14250000000000002,0.00014259184230671113
0.14350000000000002,0.00013480639549884815
0.14450000000000002,0.00010378883253221426
0.1455,0.00015039650040021659
0.1465,0.00010966329354143336
0.1475,0.0001379243544753636
0.1485,9.654102977791033e-05
0.1495,0.00012187389798513145
0.1505,8.55115399866491e-05
0.1515,0.0001399121854383064
0.1525,9.469189935045966e-05
0.1535,0.0001310632268985385
0.1545,8.274275292372471e-05
0.1555,9.357189049023029e-05
0.1565,8.429705331829127e-05
0.1575,0.00018639054059315082
0.1585,7.210467926598588e-05
0.1595,0.0001655864793498279
0.1605,7.178323321222934e-05
0.1615,0.0001049533327131486
0.1625,6.532464105250599e-05
0.1635,9.152254290303265e-05
0.1645,7.790935144684794e-05
0.1655,0.00012407968631067003
0.1665,9.4269282337492e-05
0.1675,0.00013523013341610191
0.1685,7.069661211588047e-05
0.1695,0.00018373027331663365
0.1705,6.777914165563063e-05
0.1715,0.0001374411833616882
0.17250000000000001,7.430117475436749e-05
0.17350000000000002,9.856144581686332e-05
0.17450000000000002,6.313643669310862e-05
0.1755,9.505624339431194e-05
0.1765,5.8799618853987455e-05
0.1775,0.00010010209695875832
0.1785,5.562123055932233e-05
0.1795,8.788618676125356e-05
0.1805,6.0909055359399474e-05
0.1815,8.788280319021988e-05
0.1825,6.555620389472473e-05
0.1835,0.00010284110766673768
0.1845,5.370925596063631e-05
0.1855,0.00010677745175709394
0.1865,6.015173597798336e-05
0.1875,9.929121477912239e-05
0.1885,6.322926427791565e-05
0.1895,0.00010354377291294142
0.1905,5.311474036265488e-05
0.1915,0.00010259467338841118
0.1925,5.5799508624985735e-05
0.1935,0.00017457161141586072
0.1945,5.344503772582547e-05
0.1955,9.864185111333742e-05
0.1965,5.002486250279642e-05
0.1975,9.563326686429153e-05
0.1985,4.716977840044541e-05
0.1995,0.00010347604022051505
0.2005,5.059397048941572e-05
0.2015,0.00011222575952498051
0.2025,6.041561031354018e-05
0.20350000000000001,9.996459639003644e-05
0.20450000000000002,5.053975323209214e-05
0.20550000000000002,7.731979200642955e-05
0.20650000000000002,6.246951371833916e-05
0.20750000000000002,7.108468811513704e-05
0.20850000000000002,5.218974631564586e-05
0.2095,7.93253428519458e-05
0.2105,5.1670978246950796e-05
0.2115,0.00012820354663613186
0.2125,5.2098189880409656e-05
0.2135,0.0001027714366917108
0.2145,4.6268952547803464e-05
0.2155,8.872427509380337e-05
0.2165,4.506200659947769e-05
0.2175,6.437838026359291e-05
0.2185,4.408715454253856e-05
0.2195,7.051660574468144e-05
0.2205,5.286653222581635e-05
0.2215,8.540956490418123e-05
0.2225,4.570543059184862e-05
0.2235,0.00010032728511903964
0.2245,5.0106535670506444e-05
0.2255,7.170377139512439e-05
0.2265,4.451035662450734e-05
0.2275,9.30829096646651e-05
0.2285,4.093699279699144e-05
0.2295,9.341754209706468e-05
0.2305,4.2990078674243234e-05
0.2315,8.387831201344542e-05
0.2325,4.238342217679467e-05
0.2335,7.200525464957402e-05
0.23450000000000001,5.030498539134997e-05
0.23550000000000001,6.157515191423883e-05
0.23650000000000002,4.5921817488769355e-05
0.23750000000000002,9.920420143507564e-05
0.23850000000000002,4.002783342581884e-05
0.2395,0.00010350658218993975
0.2405,4.169754754738464e-05
0.2415,6.603608522352292e-05
0.2425,4.2953730581804425e-05
0.2435,8.021271521219085e-05
0.2445,4.1277382269696784e-05
0.2455,6.481935015449365e-05
0.2465,3.8923695912103476e-05
0.2475,5.390331986056465e-05
0.2485,4.1889230226180444e-05
0.2495,5.087415245446706e-05
0.2505,3.978035690403735e-05
0.2515,4.960376635913346e-05
0.2525,4.506965909257511e-05
0.2535,5.3357512792684154e-05
0.2545,4.3891336552300735e-05
0.2555,4.3280075906001454e-05
0.2565,5.633255728151947e-05
0.2575,4.530421821830729e-05
0.2585,4.331462985439913e-05
0.2595,4.118245576765457e-05
0.2605,5.717031903742689e-05
0.2615,4.453188826793199e-05
0.2625,6.676587173297026e-05
0.2635,3.6825518529643736e-05
0.2645,4.0169432737915056e-05
0.2655,3.431409953407939e-05
0.2665,3.842496674112221e-05
0.2675,4.058800500111366e-05
0.2685,3.522010467008806e-05
0.2695,3.831990913003268e-05
0.2705,4.349423658864608e-05
0.2715,3.401732553407851e-05
0.2725,3.5461191992156024e-05
0.2735,3.381785698469991e-05
0.2745,4.279418068501622e-05
0.2755,3.846146809194885e-05
0.2765,4.151375273369016e-05
0.2775,3.5680331368827835e-05
0.2785,3.913099732189175e-05
0.2795,3.132624402256177e-05
0.2805,3.474468597888981e-05
0.28150000000000003,3.578819925680634e-05
0.28250000000000003,3.9746834082331104e-05
0.28350000000000003,3.347847629150848e-05
0.28450000000000003,3.723474526561923e-05
0.28550000000000003,3.6843933015374785e-05
0.28650000000000003,2.9012331021103675e-05
0.28750000000000003,3.008354207320249e-05
0.2885,3.4892849373041665e-05
0.2895,3.4046909881796364e-05
0.2905,2.8269894179739563e-05
0.2915,3.650700026346374e-05
0.2925,3.439115338037796e-05
0.2935,2.5023427072037424e-05
0.2945,3.471571781083927e-05
0.2955,2.4859134371467868e-05
0.2965,2.5541260410585553e-05
0.2975,2.5552060909445455e-05
0.2985,2.8586802594934872e-05
0.2995,2.9004699058586898e-05
0.3005,3.07842704737571e-05
0.3015,2.36491615495778e-05
0.3025,3.170683653475471e-05
0.3035,2.395973736209003e-05
0.3045,3.963970579893769e-05
0.3055,2.441877775462232e-05
0.3065,3.93176399816107e-05
