frequency_bin_normalized_0_to_1,normalized_energy
0.0005,0.7650845281412318
0.0015,0.0013070820733796337
0.0025,0.009221367279751393
0.0035,0.014122045173437849
0.0045000000000000005,0.001351070468277096
0.0055,0.006093599930922774
0.006500000000000001,0.005327889888047742
0.0075,0.0073260188007242205
0.0085,0.008207353093635008
0.009500000000000001,0.005053708168513479
0.010499999999999999,0.005259512863628466
0.0115,0.00923183769073646
0.0125,0.005281867758815618
0.013500000000000002,0.006826573269832037
0.014499999999999999,0.002320911847034538
0.0155,0.0033511749677364424
0.0165,0.002437140151200311
0.0175,0.0027265865222504374
0.018500000000000003,0.0051649198957345295
0.0195,0.0035047839452881616
0.0205,0.003821721166062624
0.0215,0.002964893178957901
0.0225,0.0022679284048947495
0.0235,0.0026043841176263505
0.0245,0.0012915727760538472
0.025500000000000002,0.0009285223944944805
0.026500000000000003,0.00165770842468004
0.0275,0.0021497350944512357
0.0285,0.0013984004782942054
0.0295,0.0026173587306120077
0.0305,0.0007416388200391303
0.0315,0.002039185173192736
0.0325,0.0010693405718041156
0.0335,0.0013696994547815107
0.0345,0.0027663178368172313
0.035500000000000004,0.0014243088988378642
0.036500000000000005,0.0019570786274016976
0.0375,0.0015470782874853163
0.0385,0.0006909479090598041
0.0395,0.0013810684244676076
0.0405,0.0006354513229659099
0.0415,0.00147360262078614
0.0425,0.001488321873422972
0.0435,0.001163090605589255
0.0445,0.0018696774311069114
0.0455,0.0012116344070689001
0.0465,0.0008153664043967686
0.0475,0.0015162128290198472
0.0485,0.0011018111660323442
0.0495,0.000930451330566688
0.0505,0.0010140293185127254
0.051500000000000004,0.0009901017859425439
0.052500000000000005,0.0014009341015487466
0.0535,0.0010745791969652737
0.0545,0.0008568949457574257
0.0555,0.0012917968038432981
0.0565,0.0008673945454825182
0.0575,0.0012109896082019248
0.0585,0.0007687196056583885
0.0595,0.0005414158104987216
0.0605,0.0008112973476075155
0.0615,0.000594823564615028
0.0625,0.001111490257372617
0.0635,0.0007911218311968417
0.0645,0.0007805291796230613
0.0655,0.0007925937158494395
0.0665,0.0008436450584457484
0.0675,0.0005826440382105346
0.0685,0.001218903953404527
0.0695,0.0005594197138459852
0.07050000000000001,0.0009489764516798231
0.07150000000000001,0.0004834616690909421
0.07250000000000001,0.00041557546730320894
0.0735,0.0009641978368242382
0.0745,0.00045133045112989457
0.0755,0.0004888682305492453
0.0765,0.000591283479294102
0.0775,0.000288467786451892
0.0785,0.0008097852502264781
0.0795,0.00029948783561538903
0.0805,0.00040657689809521643
0.0815,0.0008165365213106867
0.0825,0.0006588706977609698
0.0835,0.0004999169504978614
0.0845,0.0004545517295517874
0.0855,0.0002661544657833735
0.08650000000000001,0.0007118984484753977
0.0875,0.00026837944509602185
0.0885,0.0003377481218968477
0.0895,0.000568750330795594
0.0905,0.00033983248619130866
0.0915,0.0005572012350249024
0.0925,0.0003611503696163409
0.0935,0.0002688877585364836
0.0945,0.00042897917867642393
0.0955,0.0003754144977719668
0.0965,0.00034326188688188546
0.0975,0.0004555447642833192
0.0985,0.00036982096975756405
0.0995,0.0005104437885030705
0.1005,0.0003000384170252626
0.1015,0.0004501394314118935
0.10250000000000001,0.0005828085406639494
0.10350000000000001,0.00042624520574795525
0.10450000000000001,0.00044694388613391667
0.1055,0.0004895236679824764
0.1065,0.00022978023141470048
0.1075,0.0005539974855253317
0.1085,0.0002673040211847901
0.1095,0.00039540430209847365
0.1105,0.00034617718447886776
0.1115,0.0003448119803328286
0.1125,0.0003892750163301192
0.1135,0.000274992693154285
0.1145,0.00027500827278026195
0.1155,0.000383741204373967
0.1165,0.00020852264569872148
0.11750000000000001,0.00033303492094318945
0.11850000000000001,0.00022401382343032827
0.1195,0.00028334289925573673
0.1205,0.00031637519966984975
0.1215,0.0002518110952166117
0.1225,0.00016239809209858992
0.1235,0.0004028720516017629
0.1245,0.00021015014579531453
0.1255,0.000307568674772412
0.1265,0.0002610615715329624
0.1275,0.00023618997051214462
0.1285,0.00033195565878949864
0.1295,0.000309593309717605
0.1305,0.00022577079015443573
0.1315,0.00025112052644957867
0.1325,0.00020130654345868046
0.1335,0.00031776977402703623
0.1345,0.0002513082646707626
0.1355,0.00017025258600445004
0.1365,0.0003315668075006487
0.1375,0.0002137979570887808
0.1385,0.00032376819326526777
0.1395,0.00016948761160652032
0.1405,0.00015270229132655926
0.14150000000000001,0.0002800177482518512
0.14250000000000002,0.00019425106196822902
0.14350000000000002,0.0002321288643579526
0.14450000000000002,0.0003071534977231259
0.1455,0.00016913422201114396
0.1465,0.00042743200875281477
0.1475,0.00020009478964062532
0.1485,0.00014184712614193345
0.1495,0.0003611852521876192
0.1505,0.00019388089703192222
0.1515,0.00020043451970344213
0.1525,0.00022741825405595125
0.1535,0.00013519624149411927
0.1545,0.0002826706882694301
0.1555,0.0001726829243137323
0.1565,0.00020160524783269243
0.1575,0.00017737667755330776
0.1585,0.00021545851142121055
0.1595,0.00019360056632897465
0.1605,0.00023377076632852918
0.1615,0.0001487305655696463
0.1625,0.0003531029730706157
0.1635,0.00018907422426639022
0.1645,0.00028237749905100153
0.1655,0.00024631180841522477
0.1665,0.00016533632966320437
0.1675,0.00024699415031790005
0.1685,0.00019600444776549672
0.1695,0.00011581868355838797
0.1705,0.0003685179501313855
0.1715,0.00015650973689775445
0.17250000000000001,0.00025915286938090983
0.17350000000000002,0.00019434627297246443
0.17450000000000002,0.00015739054392356887
0.1755,0.00026384445901229
0.1765,0.00016527186567540377
0.1775,0.0001499202810854534
0.1785,0.0002583015039226619
0.1795,0.00015267121211543871
0.1805,0.00020079416993336386
0.1815,0.00020248533691214377
0.1825,0.00014017745782728006
0.1835,0.0003587519780087573
0.1845,0.00018669784157576135
0.1855,0.0002512738979264345
0.1865,0.00019242195286512076
0.1875,0.00014032494381586153
0.1885,0.00018129428907008588
0.1895,0.0001444141268749408
0.1905,0.00013651338203720498
0.1915,0.0002532783337919813
0.1925,0.0001442923988169788
0.1935,0.00022530137245043325
0.1945,0.000146846661500241
0.1955,0.0001449344593912913
0.1965,0.00029905987483691765
0.1975,0.0002108307441283375
0.1985,0.00014867109309919663
0.1995,0.00028347013331672346
0.2005,9.653291370077742e-05
0.2015,0.00023502804067564466
0.2025,0.0001470767207022283
0.20350000000000001,0.0001707076331567233
0.20450000000000002,0.00027652050029358324
0.20550000000000002,0.00017639727296302245
0.20650000000000002,0.00013749462676535427
0.20750000000000002,0.0002780586829243239
0.20850000000000002,0.00012184802849450624
0.2095,0.0002847234248199538
0.2105,0.00017632100834063518
0.2115,0.00017136670039568025
0.2125,0.0003287871141855907
0.2135,0.00015206149295675194
0.2145,0.0003231481055219842
0.2155,0.00016296830373212774
0.2165,0.00014062088833872562
0.2175,0.0002813981520288716
0.2185,0.0001329776313968896
0.2195,0.00018637099723364106
0.2205,0.000195098939877134
0.2215,0.00011872642330302942
0.2225,0.00025757586617696795
0.2235,0.00016346675016942714
0.2245,0.0001398823864218921
0.2255,0.00045031973980035316
0.2265,0.0001648111093588675
0.2275,0.0005336477553748796
0.2285,0.0002446041167357972
0.2295,0.00011280737782170561
0.2305,0.00028038850905103663
0.2315,0.0002039296231309153
0.2325,0.0001463076165493767
0.2335,0.0002510330588047056
0.23450000000000001,0.0001427501558068437
0.23550000000000001,0.0002898082819843667
0.23650000000000002,0.00017233832461677076
0.23750000000000002,8.98873822678178e-05
0.23850000000000002,0.0006353232346537158
0.2395,0.00015000473852406744
0.2405,0.0006418240600464004
0.2415,0.0002326439954452264
0.2425,0.0001029173312880073
0.2435,0.0006578408208670636
0.2445,0.00015819275095182766
0.2455,0.00010472658958775407
0.2465,0.0004207888662931182
0.2475,0.0001087819638418804
0.2485,0.0004648439896428436
0.2495,0.00011443904867927931
0.2505,8.624362398242756e-05
0.2515,0.0004577793149409264
0.2525,0.0001147926059617989
0.2535,0.0002863709913458746
0.2545,0.00017847721206120211
0.2555,8.894460421500322e-05
0.2565,0.00037962463854746296
0.2575,0.00011740980139986182
0.2585,8.759866339890963e-05
0.2595,0.0004627328731395786
0.2605,8.627043693039803e-05
0.2615,0.0002127193066347116
0.2625,0.00012019844397836991
0.2635,8.921273050602705e-05
0.2645,0.00020246839686993045
0.2655,0.0001034181053317289
0.2665,8.460218689502754e-05
0.2675,0.00020220666854897315
0.2685,8.464392491899266e-05
0.2695,0.00017023138533822773
0.2705,8.870765569933732e-05
0.2715,8.827725725463904e-05
0.2725,0.00017025024313152575
0.2735,6.982161557636753e-05
0.2745,9.695363260741677e-05
0.2755,0.00010679040840351412
0.2765,6.542641060415272e-05
0.2775,0.00015262299962847748
0.2785,6.215558335405968e-05
0.2795,7.104636586094584e-05
0.2805,9.88577635224464e-05
0.28150000000000003,6.624940512802506e-05
0.28250000000000003,0.00010107306145286626
0.28350000000000003,7.58805859039249e-05
0.28450000000000003,5.693708279461588e-05
0.28550000000000003,0.00012154791015853425
0.28650000000000003,6.793046337313117e-05
0.28750000000000003,6.635845952886019e-05
0.2885,8.139156778311605e-05
0.2895,5.9284994054603196e-05
0.2905,0.00010558225660835076
0.2915,5.9287916715022086e-05
0.2925,5.806662297219172e-05
0.2935,8.462087294988648e-05
0.2945,5.720183177118133e-05
0.2955,5.326596401686225e-05
0.2965,6.890611670875949e-05
0.2975,5.6520517660774185e-05
0.2985,6.108527346835064e-05
0.2995,5.531252587812381e-05
0.3005,5.133077530024847e-05
0.3015,7.086231232718788e-05
0.3025,6.099431363369614e-05
0.3035,6.92366392771512e-05
0.3045,6.244029637809529e-05
0.3055,4.126939477597101e-05
0.3065,9.064401885484651e-05
0.3075,4.0013923928900534e-05
0.3085,8.159317823766816e-05
0.3095,4.779505177052902e-05
0.3105,5.8925274251790164e-05
0.3115,5.164519381132762e-05
0.3125,5.630434000187913e-05
0.3135,3.863246818328608e-05
0.3145,7.941934815177655e-05
0.3155,3.060880431159632e-05
0.3165,7.642356818577857e-05
0.3175,4.0961294783067717e-05
0.3185,5.6025057250179417e-05
0.3195,4.960030544952504e-05
0.3205,4.376250133824167e-05
0.3215,3.4768169765146646e-05
0.3225,5.981767451191962e-05
0.3235,2.6398581043491387e-05
0.3245,7.405107068310626e-05
0.3255,2.6248705059464903e-05
0.3265,3.318988035107854e-05
0.3275,4.556993934745584e-05
0.3285,3.64510565610233e-05
0.3295,3.3730596141153745e-05
0.3305,3.8895620823315905e-05
0.3315,2.374374720909718e-05
0.3325,4.464839538515921e-05
0.3335,3.104275162110044e-05
0.3345,2.275847405017569e-05
0.3355,4.710552770542243e-05
0.3365,2.54355121520369e-05
0.3375,3.870597810451878e-05
0.3385,2.785008340081198e-05
0.3395,2.665565635959336e-05
0.3405,3.374121430531134e-05
0.3415,2.6418510770490553e-05
0.3425,2.5163891194639877e-05
0.3435,3.122339790634405e-05
0.34450000000000003,2.2107276517169785e-05
0.34550000000000003,4.312921117844635e-05
0.34650000000000003,2.1377090124392164e-05
0.34750000000000003,2.20639254852233e-05
0.34850000000000003,3.334368716078711e-05
0.34950000000000003,2.0904138020858216e-05
0.35050000000000003,3.6597604367536684e-05
0.35150000000000003,2.5261308579370597e-05
0.3525,2.1555423419377234e-05
0.3535,3.780110515433712e-05
0.3545,2.40021006776171e-05
0.3555,1.8702552220019676e-05
0.3565,3.154645333896652e-05
0.3575,2.0679356448148487e-05
0.3585,3.2247913205422094e-05
0.3595,2.2115164765115276e-05
0.3605,2.16292791079282e-05
0.3615,3.655658821487317e-05
0.3625,1.9962011200231406e-05
0.3635,2.911638911402326e-05
0.3645,2.5350108356412726e-05
0.3655,2.0192827894445936e-05
0.3665,3.456481245853227e-05
0.3675,2.1765841163030762e-05
0.3685,1.8499335754265343e-05
0.3695,3.063584052808271e-05
0.3705,1.797578983014358e-05
0.3715,2.5641860069709446e-05
0.3725,2.2728571134138298e-05
0.3735,1.8185262552334714e-05
0.3745,2.7843908378343493e-05
0.3755,1.8417555581026002e-05
0.3765,2.169421636174154e-05
0.3775,2.7343585338508656e-05
0.3785,1.9871200713537547e-05
0.3795,2.735876671618921e-05
0.3805,1.6245102341441505e-05
0.3815,1.1818862169592156e-05
0.3825,2.805377176244374e-05
0.3835,1.4317895770046182e-05
0.3845,2.186323509234965e-05
0.3855,1.921839490935277e-05
0.3865,1.477887755072508e-05
0.3875,2.3680644923178443e-05
0.3885,1.701712018429422e-05
0.3895,1.1526102251392323e-05
0.3905,2.8685851658324075e-05
0.3915,1.3436980202146873e-05
0.3925,2.455708813945083e-05
0.3935,1.2813167517155676e-05
0.3945,1.630548856963212e-05
0.3955,2.4096588226411327e-05
0.3965,1.535680553766286e-05
0.3975,1.5297674253686733e-05
0.3985,2.38221867598321e-05
0.3995,1.1153819595094896e-05
0.4005,2.4267498418182218e-05
0.4015,1.0331913487642135e-05
0.4025,1.657511811851273e-05
0.4035,2.0240805802490356e-05
0.4045,1.7782920112353855e-05
0.4055,1.6993459940313037e-05
0.40650000000000003,2.330060835008503e-05
0.40750000000000003,9.46827847513807e-06
0.40850000000000003,3.179358659575507e-05
0.40950000000000003,1.1015135146323967e-05
0.41050000000000003,2.4206944403323876e-05
0.41150000000000003,1.421202519212059e-05
0.41250000000000003,2.165342212178302e-05
0.41350000000000003,1.4424191203309668e-05
0.41450000000000004,2.2346055900144372e-05
0.41550000000000004,9.899889734011538e-06
0.4165,3.425250440847276e-05
0.4175,1.3427323041600438e-05
0.4185,2.084248568907418e-05
0.4195,2.0232255671196103e-05
0.4205,1.3719635651002126e-05
0.4215,2.4686867803229003e-05
0.4225,1.4447348423675952e-05
0.4235,1.3961046323821322e-05
0.4245,2.250869486509804e-05
0.4255,1.623023673284902e-05
0.4265,1.841921796344565e-05
0.4275,1.7406973439964658e-05
0.4285,1.1160742177049081e-05
0.4295,2.507147533277221e-05
0.4305,9.272899751621482e-06
0.4315,1.9104610084010694e-05
0.4325,1.3888841959332244e-05
0.4335,1.0351441302034206e-05
0.4345,1.524734780375227e-05
0.4355,1.015383691060859e-05
0.4365,7.677720351386128e-06
0.4375,1.9205694458610324e-05
0.4385,6.373316234902091e-06
0.4395,1.4394220721190951e-05
0.4405,9.675056061454376e-06
0.4415,7.609136969912263e-06
0.4425,1.3925256801404898e-05
0.4435,1.1057641931761397e-05
0.4445,5.813303267378189e-06
0.4455,1.4732771528146113e-05
0.4465,7.88946121650925e-06
0.4475,1.4568963224223715e-05
0.4485,1.2379899054413951e-05
0.4495,8.622490929403009e-06
0.4505,2.116358874141003e-05
0.4515,9.897710096100542e-06
