freq_radius,gt_avg,classical_avg,deep_avg
0.0,1.0,1.0,1.0
0.2872872872872873,0.7160407831395219,0.7206387803531993,0.720681560824016
0.5745745745745746,0.4320815662790439,0.4412775607063986,0.44136312164803193
0.8618618618618619,0.14812234941856572,0.16191634105959807,0.16204468247204803
1.1491491491491492,0.012040796197938252,0.024480129069736702,0.024613173741545744
1.4364364364364366,0.0075421847744935955,0.01849123960777891,0.018593721396791673
1.7237237237237237,0.0048813239348084346,0.012502350145821121,0.012574269052037616
2.011011011011011,0.0023616307652461364,0.006705488955670869,0.0067478155144929716
2.2982982982982985,0.0019549312630745153,0.005726791676327646,0.005763877503293685
2.585585585585586,0.0016009812461801186,0.0047480943969844145,0.004779939492094397
2.872872872872873,0.001247031229285721,0.003769397117641185,0.0037960014808951074
3.1601601601601605,0.0010114604467063915,0.0030802109151682046,0.003102923562391312
3.4474474474474475,0.0008608671954290413,0.002620824129960982,0.0026407158424645617
3.734734734734735,0.0007134904044418394,0.0021614373447537585,0.002178508122537808
4.022022022022022,0.00057429234077429,0.001723231655536832,0.001737578121557464
4.3093093093093096,0.0004925244645629784,0.00154016189529392,0.0015529479169770252
4.596596596596597,0.0004136818265900822,0.0013570921350510082,0.0013683177123965861
4.883883883883884,0.0003348391886171858,0.0011740223748080965,0.0011836875078161464
5.171171171171172,0.0002874186917973647,0.0010325687803385342,0.0010410748314885591
5.458458458458459,0.000258374882819448,0.0009193460351655133,0.0009269652737418546
5.745745745745746,0.00023042835496116265,0.0008061232899924916,0.0008128557159951498
6.033033033033034,0.00020467368898683666,0.0006990020308203624,0.0007049016934078254
6.320320320320321,0.00018854570229811702,0.0006388437245035828,0.0006443266384108839
6.6076076076076085,0.00017316475467846204,0.0005786854181868034,0.0005837515834139433
6.894894894894895,0.00015778380705880717,0.0005185271118700236,0.0005231765284170027
7.182182182182182,0.00014460152891290648,0.0004756148181790585,0.00047992413621622987
7.46946946946947,0.00013247696744226188,0.0004426521471568325,0.00044666558793632404
7.756756756756757,0.00012043418818877638,0.00040968947613460654,0.0004134070396564181
8.044044044044044,0.00010920397539850086,0.0003769338160743332,0.0003803525056638478
8.331331331331333,0.00010048646813292095,0.0003453214210993903,0.0003484246869399708
8.618618618618619,9.20314823400705e-05,0.0003137090261244479,0.0003164968682160941
8.905905905905907,8.357649654721998e-05,0.0002820966311495051,0.00028456904949221705
9.193193193193194,7.668160542854056e-05,0.0002589683144845445,0.00026126930089362274
9.48048048048048,7.041075217952952e-05,0.00023997213958714043,0.00024217182479127988
9.767767767767769,6.419450224411442e-05,0.0002209759646897358,0.00022307434868893694
10.055055055055055,5.911492020893224e-05,0.00020372237492237083,0.00020572861150794017
10.342342342342343,5.667887727452881e-05,0.0001938193260671732,0.00019577202759516718
10.62962962962963,5.4588776744544084e-05,0.00018391627721197536,0.00018581544368239427
10.916916916916918,5.249867621455936e-05,0.00017401322835677746,0.0001758588597696212
