Wall time,Step,Value
1755313228.524138,1000,0.03062814474105835
1755313460.713778,2000,0.029899954795837402
1755313689.6549098,3000,0.03110077790915966
1755313918.7403603,4000,0.03270484507083893
1755314149.7560263,5000,0.02856268733739853
1755314378.4581025,6000,0.026797447353601456
1755314607.7191038,7000,0.025326799601316452
1755314837.0742636,8000,0.03338982164859772
1755315066.23319,9000,0.0327824205160141
1755315296.9017599,10000,0.028422489762306213
1755315526.181666,11000,0.025810595601797104
1755315755.2840676,12000,0.024302607402205467
1755315985.1995218,13000,0.025953274220228195
1755316214.63857,14000,0.035413555800914764
1755316443.820262,15000,0.033465974032878876
1755316673.8178704,16000,0.02722308598458767
1755316902.0355635,17000,0.02889869175851345
1755317130.7856872,18000,0.03520675003528595
1755317361.302554,19000,0.027861226350069046
1755317589.441925,20000,0.030007585883140564
1755317818.463093,21000,0.03272178769111633
1755318047.07211,22000,0.026927128434181213
1755318277.4436064,23000,0.026706144213676453
1755318508.0259767,24000,0.03286116570234299
1755318737.071197,25000,0.03882921487092972
1755318966.457798,26000,0.027477234601974487
1755319196.217143,27000,0.03341935575008392
1755319426.3871596,28000,0.026070114225149155
1755319656.0145218,29000,0.03325466811656952
1755319885.8980527,30000,0.027052631601691246
1755320114.7360759,31000,0.02574847638607025
1755320345.6090226,32000,0.028609951958060265
1755320575.2558076,33000,0.021550675854086876
1755320803.9392295,34000,0.02956930547952652
1755321033.8521588,35000,0.032407209277153015
1755321262.828536,36000,0.029798302799463272
1755321493.8385706,37000,0.03487309440970421
1755321724.2197886,38000,0.0338902473449707
1755321952.990282,39000,0.025307832285761833
1755322182.0865743,40000,0.028092101216316223
1755322413.6921766,41000,0.032233983278274536
1755322642.6633525,42000,0.028037667274475098
1755322872.3469377,43000,0.028597600758075714
1755323102.2778764,44000,0.030178144574165344
1755323331.8426363,45000,0.022724241018295288
1755323563.8228276,46000,0.029644958674907684
1755323793.1547205,47000,0.03127481788396835
1755324022.7685509,48000,0.03679586201906204
1755324253.1575017,49000,0.029181301593780518
1755324484.0130117,50000,0.028588905930519104
