frequency_bin_normalized_0_to_1,mean_normalized_energy,std_normalized_energy
0.0005,0.7858156189668632,0.09462365754612488
0.0015,0.026076668354225254,0.03706971400564807
0.0025,0.022280430091212704,0.030269054422826406
0.0035,0.01823851226063903,0.022161654898671255
0.0045000000000000005,0.005360029343023599,0.00821847228217937
0.0055,0.00913149173253216,0.00860447816457408
0.006500000000000001,0.005879540539133704,0.005638271456885899
0.0075,0.004812676478792491,0.0043748479622063565
0.0085,0.005528865737181946,0.004520107939784593
0.009500000000000001,0.004275743008569819,0.003432343761757516
0.010499999999999999,0.0028502272682858444,0.0025110981876402217
0.0115,0.004472233655635524,0.003735778254004993
0.0125,0.0025087473423306976,0.0027930211468576763
0.013500000000000002,0.0030852856174773576,0.0022196043296173326
0.014499999999999999,0.0027931550569107403,0.0022371834718394224
0.0155,0.0033740347146424842,0.0036166435643148575
0.0165,0.0017430505591185985,0.0013722319228437392
0.0175,0.0028365029241997335,0.0021898676991107934
0.018500000000000003,0.0019879804902018126,0.0024107244261511616
0.0195,0.002074603507973752,0.0021034775576836318
0.0205,0.002233190867097046,0.0023149573359898695
0.0215,0.0021122466510104204,0.0016699215608114311
0.0225,0.0015275000995342814,0.0019817038577873342
0.0235,0.002192687543939893,0.0016607369183008352
0.0245,0.0015802431871706666,0.0022152695126157465
0.025500000000000002,0.0016264945561969791,0.0022857533568749018
0.026500000000000003,0.0018823509857938633,0.0015347604288308975
0.0275,0.0019088710753424616,0.002245029597245915
0.0285,0.0011639405075554677,0.0015172642795183216
0.0295,0.0020710349148797135,0.0017698996373591428
0.0305,0.0011009272682841976,0.0020340821475797887
0.0315,0.0017293631009956487,0.002114490175279112
0.0325,0.0011965867525493882,0.0011816653743177133
0.0335,0.0013597017340828037,0.0015857079576168565
0.0345,0.0011618358852053968,0.001541219015034857
0.035500000000000004,0.0016620373955298791,0.0014450740263094457
0.036500000000000005,0.0009545141374975584,0.0011212187016326719
0.0375,0.0013254257599984202,0.0017154975788893044
0.0385,0.0011571370167230888,0.0012763799517964466
0.0395,0.00121602508602881,0.001061239016800794
0.0405,0.0009740484477544539,0.0012902172458047546
0.0415,0.001525372615746823,0.0017236260746129148
0.0425,0.0011089284966403418,0.0012372979652695013
0.0435,0.000999954827584303,0.0008159927330883885
0.0445,0.0011159377161694029,0.0010495885063372826
0.0455,0.0011665088922165872,0.002087299595783413
0.0465,0.0009298184000341761,0.0008805135092409997
0.0475,0.0009848449506170496,0.0010733773699716418
0.0485,0.000915426117864411,0.0011441468168380928
0.0495,0.0008440298428942991,0.0007773344561177907
0.0505,0.0009804309825233062,0.0009686347484486963
0.051500000000000004,0.000644006736424132,0.0005996752029028457
0.052500000000000005,0.001001075512820689,0.001254835742395785
0.0535,0.0006719472764524692,0.0006392216501906986
0.0545,0.0007177771828211099,0.0005839867637552856
0.0555,0.0007908174769748771,0.0009134475180502771
0.0565,0.0008286105226007667,0.001025874997225049
0.0575,0.0005714859899028262,0.0005037768538880527
0.0585,0.0007587918000679909,0.0006411663567974617
0.0595,0.0006389593497390552,0.000879325959478998
0.0605,0.0006791342650402694,0.0005924185482502021
0.0615,0.0006011942860047465,0.0005534036887376101
0.0625,0.0008270577815160594,0.0009730646358558151
0.0635,0.0005633040096609533,0.0006667372548839996
0.0645,0.0006824056399197962,0.0005361913614203557
0.0655,0.0005228893505607621,0.000445330953301703
0.0665,0.0007026686977098705,0.0008926155698532258
0.0675,0.0005985418156849256,0.0006199940649138617
0.0685,0.0005904161671515173,0.00051531154104386
0.0695,0.00046736334393641845,0.0005258900748434418
0.07050000000000001,0.000699172084715221,0.0007019851196807392
0.07150000000000001,0.00044645148804526533,0.00042081335840416087
0.07250000000000001,0.0004947925025408192,0.00034914563120512097
0.0735,0.0005505923448104264,0.0005766178137496927
0.0745,0.0005331445742964452,0.0004754947723121924
0.0755,0.00039845852048214564,0.00031093409742256195
0.0765,0.0006394890550751513,0.0006423999780061377
0.0775,0.0003911493757939755,0.00043990727543291255
0.0785,0.0005069392143332274,0.0003528950169774765
0.0795,0.0004218745620937497,0.0004803498680177601
0.0805,0.0005402994585246079,0.0005637888129276804
0.0815,0.0003953272878970471,0.00038940509882187213
0.0825,0.0004941099296167326,0.0004012264995587686
0.0835,0.0003895856026068197,0.00043944119615181327
0.0845,0.00046572551421178584,0.00040069972244744336
0.0855,0.00042623623705573125,0.0003663777906564135
0.08650000000000001,0.00035760209997692533,0.0003331748275445304
0.0875,0.0004034458536234818,0.0003572345623309623
0.0885,0.0003833852302706166,0.0003229526808677528
0.0895,0.00037331059143775236,0.000301045240701831
0.0905,0.0003528117455193955,0.0003498064918236473
0.0915,0.00041384362029289143,0.0003835104864042517
0.0925,0.0003144224814633339,0.0002900627022890913
0.0935,0.00035909885864682326,0.0003048909541754889
0.0945,0.00033156351220276436,0.00031268202412370656
0.0955,0.0003383911980601282,0.00030305372559525024
0.0965,0.00033518459219061955,0.00029209396856318636
0.0975,0.0003477804097732993,0.00032519309424286236
0.0985,0.00029422853013652474,0.0003453991455480759
0.0995,0.0003400882319855558,0.00022895817969940106
0.1005,0.0002919141004412194,0.0002843772172551206
0.1015,0.00030292886978041923,0.00021094344310196167
0.10250000000000001,0.00026693865735620504,0.00024188297780267914
0.10350000000000001,0.0003143127791060992,0.00023237206348364272
0.10450000000000001,0.0002570442176173792,0.0002445965349940336
0.1055,0.00034751562081504576,0.00044979467821380786
0.1065,0.00023312662465491688,0.0001654054155293505
0.1075,0.0002813757263826135,0.00022232696833499177
0.1085,0.00025013516538150056,0.0002713527985866383
0.1095,0.000292391412359369,0.0002475049445112076
0.1105,0.00021146556018106758,0.0001717740404267125
0.1115,0.0002956524793694515,0.0002490763618399051
0.1125,0.00021968186928774815,0.00018958024426528545
0.1135,0.00024736310681505345,0.00018010014086240883
0.1145,0.0002581464579869184,0.00028709431776362547
0.1155,0.00023671216421672098,0.00017289358934844304
0.1165,0.00021115717988136407,0.00022992535519957415
0.11750000000000001,0.00027740045841434345,0.0001933157767504714
0.11850000000000001,0.00018116262560060464,0.00016665556813956183
0.1195,0.0002550259221925537,0.00028983465783832536
0.1205,0.00021335430457724766,0.00019234058285351116
0.1215,0.0002127920385182747,0.00015607882797963278
0.1225,0.00018477483776383033,0.00014585884225464367
0.1235,0.0002488774953006001,0.00024298035972223776
0.1245,0.00014596573777132484,0.0001165179660507472
0.1255,0.00024355139030182873,0.00018947699377505872
0.1265,0.00021008904606179576,0.0002285418048979704
0.1275,0.00017908336680710706,0.00012348681066086045
0.1285,0.00018549725115635856,0.0001367658568477002
0.1295,0.00017760808839466615,0.00014201470922890346
0.1305,0.0001910532339535939,0.00018343509890332495
0.1315,0.00017197833158970642,0.000132426310835551
0.1325,0.00018298498409854757,0.00014201175032581612
0.1335,0.00015300101931685917,0.00011094764077863056
0.1345,0.00015736742059269408,0.00010347484427352439
0.1355,0.00017445964371746634,0.00019894016882932703
0.1365,0.00016057882180311743,0.00011171443653158473
0.1375,0.00014785541206723273,0.0001699443650938273
0.1385,0.00018032736414539053,0.00014896867758463142
0.1395,0.0001298927854062275,9.169455149839757e-05
0.1405,0.00018674027655708799,0.000262906224334599
0.14150000000000001,0.0001408182131782867,0.00013542703140358885
0.14250000000000002,0.00014824437822210946,0.0001283121427194948
0.14350000000000002,0.00013894596356363306,9.787453002659743e-05
0.14450000000000002,0.00016506207700095555,0.0001978338736942624
0.1455,0.00012330412774509987,9.019617466281424e-05
0.1465,0.00014179206794207903,9.840040140781932e-05
0.1475,0.0001283142319858223,0.00011122333644058497
0.1485,0.00012556214775234884,8.96318224743917e-05
0.1495,0.00011793827846320846,9.663152093654217e-05
0.1505,0.00013269006240033518,0.00010632726680579916
0.1515,0.00011036610821550624,0.00010825194563174379
0.1525,0.00013276171264659,0.00010236900012608426
0.1535,0.00011011971842828954,8.487393295152123e-05
0.1545,0.00012543089253276257,0.00010827179878899507
0.1555,0.00011038578739452284,0.00015380474255395786
0.1565,0.0001286694471589297,9.818707987974462e-05
0.1575,9.450684886812657e-05,6.930746746645936e-05
0.1585,0.00014108684711441958,0.00015785829283196102
0.1595,9.207907608906258e-05,7.29097719929543e-05
0.1605,0.00010885389366872206,8.146331546133871e-05
0.1615,0.00011199080120919204,0.00016239920589406146
0.1625,0.00010715517101916516,8.488868879503618e-05
0.1635,8.127170973825474e-05,6.417357944929815e-05
0.1645,0.0001168336024387934,8.72492231846913e-05
0.1655,8.630513499671642e-05,9.94639973561075e-05
0.1665,0.00010488845950295176,7.531680536181825e-05
0.1675,9.248559809963042e-05,7.697316895323699e-05
0.1685,8.194945697881912e-05,5.647811864446028e-05
0.1695,8.866078916287686e-05,5.933926234933916e-05
0.1705,8.829233121323837e-05,7.51894370517433e-05
0.1715,7.577727510340249e-05,4.5894042796122845e-05
0.17250000000000001,8.611456390553386e-05,7.177888354514203e-05
0.17350000000000002,7.955533462994305e-05,5.465468144617873e-05
0.17450000000000002,7.103697870089935e-05,4.830992335507739e-05
0.1755,7.897224194341364e-05,5.4500608004811825e-05
0.1765,7.303001326687836e-05,6.156680732308452e-05
0.1775,7.416568185109337e-05,5.115797136309216e-05
0.1785,7.096179524604699e-05,5.755944669950536e-05
0.1795,7.442230603256131e-05,6.260310623013231e-05
0.1805,6.0139839184452723e-05,4.4197600901074834e-05
0.1815,6.843805399701279e-05,4.476835095862479e-05
0.1825,6.670485164305126e-05,5.292949284372806e-05
0.1835,6.837786186401017e-05,8.787606975032625e-05
0.1845,6.168786215224411e-05,4.568580545129659e-05
0.1855,7.065921219885598e-05,5.806665153516815e-05
0.1865,5.735142256224522e-05,6.589186515881202e-05
0.1875,6.718055697972336e-05,4.721934190532815e-05
0.1885,5.368544659839714e-05,4.5138806057431306e-05
0.1895,5.651345192635507e-05,3.8346415611045106e-05
0.1905,6.366679884963222e-05,6.896716762751275e-05
0.1915,5.7129281151533635e-05,4.243493861268552e-05
0.1925,5.0301950959658755e-05,3.976319986248483e-05
0.1935,5.9362947873334034e-05,4.018674064478315e-05
0.1945,4.6340891538350835e-05,4.404306776313881e-05
0.1955,5.567352524950752e-05,3.852534582595568e-05
0.1965,4.5584311047393974e-05,4.0308827349485276e-05
0.1975,5.79513899599472e-05,6.101552255537143e-05
0.1985,4.520063105202347e-05,3.6235097398076395e-05
0.1995,4.744748353015214e-05,3.1153423292127415e-05
0.2005,4.951062548661167e-05,5.034807650073496e-05
0.2015,4.656027444711085e-05,3.0766415574565066e-05
0.2025,3.717723081195209e-05,3.242560864521107e-05
0.20350000000000001,4.745775707507086e-05,3.0579231787215594e-05
0.20450000000000002,4.103299171608748e-05,4.6628121199049245e-05
0.20550000000000002,4.390755297805502e-05,3.0447243889926275e-05
0.20650000000000002,3.352618023358563e-05,2.696887156748738e-05
0.20750000000000002,4.365612489427469e-05,3.567269934410774e-05
0.20850000000000002,4.193055405267906e-05,4.03501558490349e-05
0.2095,3.620065474093528e-05,2.6586016679280782e-05
0.2105,3.4922066525072006e-05,2.3441653228835537e-05
0.2115,4.1135282900723306e-05,4.088292445238883e-05
0.2125,3.2803183586041176e-05,2.4431457947712043e-05
0.2135,3.150906243410868e-05,2.0723080659477268e-05
0.2145,3.743442938657911e-05,3.434965925347154e-05
0.2155,2.660907456832518e-05,1.96695388626682e-05
0.2165,3.247228238383777e-05,1.9894254185117093e-05
0.2175,2.7863276453693763e-05,2.18135233536053e-05
0.2185,2.935126117791906e-05,2.154674249977912e-05
0.2195,2.5298176832938457e-05,1.754725721908647e-05
0.2205,2.992302928663394e-05,2.1751885385567944e-05
0.2215,2.444886471770013e-05,1.6888312809561855e-05
0.2225,2.844738644850445e-05,2.0544750496513943e-05
0.2235,2.5014400290182428e-05,1.8126046573978678e-05
0.2245,2.5900524443261658e-05,1.972934996093179e-05
0.2255,2.433536971385652e-05,1.9629639500085717e-05
0.2265,2.8037136064830036e-05,2.259694276454677e-05
0.2275,2.094474321965811e-05,1.876171977042554e-05
0.2285,2.597990764602487e-05,2.3221896905504625e-05
0.2295,2.3622995631367988e-05,1.9308901501881167e-05
0.2305,2.236839755884051e-05,1.6406111338916553e-05
0.2315,1.8964230233251585e-05,1.3157901447066296e-05
0.2325,2.495020596371362e-05,2.472524268033016e-05
0.2335,1.7523431744652316e-05,1.290886282943513e-05
0.23450000000000001,2.1378287577373638e-05,1.4359090021897957e-05
0.23550000000000001,1.977822839991914e-05,2.142097104312199e-05
0.23650000000000002,2.0808834621653265e-05,1.4464907702890788e-05
0.23750000000000002,1.547987909520706e-05,1.0352138050516724e-05
0.23850000000000002,2.066669288928853e-05,1.972455995230229e-05
0.2395,1.689192438211504e-05,1.319575098007956e-05
0.2405,1.916920160343175e-05,1.9072534162619315e-05
0.2415,1.394839779835416e-05,1.1648663164823428e-05
0.2425,1.9697956204077135e-05,1.6906121064758584e-05
0.2435,1.4453820734934583e-05,1.6338438314714732e-05
0.2445,1.809064812608715e-05,1.3939535000166715e-05
0.2455,1.3217078970850042e-05,9.14633029120269e-06
0.2465,1.65015342305055e-05,1.7652333476881783e-05
0.2475,1.4905279750286388e-05,2.418013262768542e-05
0.2485,1.5919046960181913e-05,1.3966517833098589e-05
0.2495,9.71650491251288e-06,7.084137064341169e-06
0.2505,1.8713345127877403e-05,3.104700257648771e-05
0.2515,1.3939553280808486e-05,1.3089670738149332e-05
0.2525,1.392756920263266e-05,1.9891117478601564e-05
0.2535,1.346786473981647e-05,1.410082605465907e-05
0.2545,1.1698402404765282e-05,8.375818160613748e-06
0.2555,1.2680376041492584e-05,8.721800105302467e-06
0.2565,1.1279841848162051e-05,1.2712841638033038e-05
0.2575,1.2542929317215505e-05,1.209693614883228e-05
0.2585,1.0047110288671346e-05,7.835086404605136e-06
0.2595,1.0777610222886492e-05,1.2169915115482613e-05
0.2605,1.0847229612121683e-05,8.649953326759131e-06
0.2615,1.1320811939290712e-05,9.362559988601176e-06
0.2625,8.437520323391662e-06,6.886111469294385e-06
0.2635,1.1225105590947693e-05,6.729318868448151e-06
0.2645,9.598492330094428e-06,1.1119502923956464e-05
0.2655,9.649515748377865e-06,5.980772477329732e-06
0.2665,8.177188868778986e-06,6.0845858238165144e-06
0.2675,1.0142483306135371e-05,8.717852640489942e-06
0.2685,7.647337580169723e-06,5.921658682986896e-06
0.2695,9.163282724021905e-06,5.662509307364579e-06
0.2705,7.988241295203077e-06,6.23061332154109e-06
0.2715,9.130764127559591e-06,6.8481986636995135e-06
0.2725,6.695014517662486e-06,6.30102694754994e-06
0.2735,9.126398321813657e-06,6.0298768893754795e-06
0.2745,6.673272163419608e-06,5.48737253271651e-06
0.2755,7.420563048399249e-06,4.415624093514535e-06
0.2765,7.09942683142504e-06,5.467496521054979e-06
0.2775,7.496376234189183e-06,4.501277770339843e-06
0.2785,6.086354606656087e-06,4.522127733094645e-06
0.2795,7.3533949942992254e-06,5.124289684971417e-06
0.2805,5.472001275022701e-06,3.7251026237433036e-06
0.28150000000000003,6.874703319679717e-06,3.9280430752933275e-06
0.28250000000000003,5.610157540289295e-06,5.137342361025698e-06
0.28350000000000003,7.003248547750474e-06,3.700879279619866e-06
0.28450000000000003,4.591652593006597e-06,3.374434450404561e-06
0.28550000000000003,6.698203150626747e-06,5.365677408119696e-06
0.28650000000000003,5.3273601422885685e-06,3.459451446965676e-06
0.28750000000000003,5.499067071115967e-06,3.1398639794345373e-06
0.2885,4.949967815456551e-06,5.009606229238855e-06
0.2895,6.4897290079697475e-06,3.4146631256102738e-06
0.2905,3.781066959061376e-06,2.8871106338436077e-06
0.2915,6.587545364656295e-06,4.921002690983162e-06
0.2925,5.326921614861394e-06,3.877255979753223e-06
0.2935,3.8097124316949135e-06,2.534902747241525e-06
0.2945,5.401581341018724e-06,4.4510965097295406e-06
0.2955,4.69802401964593e-06,3.5946522220318236e-06
0.2965,4.581647907878311e-06,3.050340742069798e-06
0.2975,4.095213784775263e-06,3.915223392952084e-06
0.2985,4.926179436213985e-06,3.2843198143534695e-06
0.2995,3.7874721160118142e-06,3.0413591358241236e-06
0.3005,4.577707308938356e-06,4.1067270773296244e-06
0.3015,3.5324929271017036e-06,2.3605897310094144e-06
0.3025,4.855572611040152e-06,3.7359027079967162e-06
0.3035,3.0133261136951656e-06,2.3424225845843278e-06
0.3045,4.528100292588049e-06,2.7354445047045427e-06
0.3055,3.1460582893898927e-06,3.073627954979178e-06
0.3065,3.5838414842927486e-06,2.374108906750516e-06
0.3075,3.3240352826686196e-06,2.161469562250411e-06
0.3085,3.6408474894626284e-06,2.808869684255995e-06
0.3095,3.221501911853565e-06,2.471277885651947e-06
0.3105,3.4099376782746913e-06,2.2639234417129636e-06
0.3115,2.416612812999446e-06,1.9730468839139434e-06
0.3125,3.788661067636578e-06,2.35364852011618e-06
0.3135,2.18653491123479e-06,1.8820013433725633e-06
0.3145,3.3194320179545086e-06,2.771515797741114e-06
0.3155,2.6491556093718184e-06,1.907427475320188e-06
0.3165,2.9710550649902165e-06,2.1777554851890983e-06
0.3175,2.382815449842869e-06,2.2382633203340564e-06
0.3185,2.990143945194784e-06,1.971758310570989e-06
0.3195,1.7205134947594185e-06,1.4931592810799025e-06
0.3205,3.0126387580758755e-06,2.0333944583015483e-06
0.3215,1.9355660989855785e-06,1.5551750954251622e-06
0.3225,2.6687626012839203e-06,1.8097567974444694e-06
0.3235,1.7646437952975919e-06,1.6390983021582663e-06
0.3245,2.550848639434098e-06,1.7684543091689552e-06
0.3255,1.5856220520809243e-06,1.259554728084085e-06
0.3265,2.540107450427872e-06,1.9653365319903388e-06
0.3275,1.654190585443273e-06,1.3663727654369072e-06
0.3285,2.3057176299640714e-06,1.4832792990147954e-06
0.3295,1.5363838313094776e-06,1.8228394006073242e-06
0.3305,2.602008741593528e-06,1.7041353120411305e-06
0.3315,1.1348801221559663e-06,9.95302772803616e-07
0.3325,2.1515738258685752e-06,1.964085775406486e-06
0.3335,2.242386022938867e-06,1.6933734319471379e-06
0.3345,1.360423621178579e-06,1.1358877930859246e-06
0.3355,2.087483587548412e-06,1.9312825808311836e-06
0.3365,1.609295356290185e-06,1.3765498896082936e-06
0.3375,1.4950262196227575e-06,1.1804272549363182e-06
0.3385,1.6480666293043742e-06,1.6095897387522473e-06
0.3395,1.7745471943642684e-06,1.4589200971609552e-06
0.3405,1.008329855392153e-06,1.0311877592259364e-06
0.3415,1.9946185099932817e-06,1.6571396937125661e-06
0.3425,1.2250939503982044e-06,1.1084532913512331e-06
0.3435,1.5972432984592897e-06,1.1808158656530398e-06
0.34450000000000003,1.2412225213171094e-06,1.7171043064302478e-06
0.34550000000000003,1.6702422619370296e-06,1.3971277021866575e-06
0.34650000000000003,9.945370373233073e-07,9.428648596152572e-07
0.34750000000000003,1.937524516314007e-06,1.779363847614942e-06
0.34850000000000003,9.931655362305132e-07,9.342099954876038e-07
0.34950000000000003,1.288942014035731e-06,1.0891162820882685e-06
0.35050000000000003,1.3215917496727021e-06,1.500564537468824e-06
0.35150000000000003,1.4948456882405317e-06,1.1359719636781763e-06
0.3525,9.138855355515791e-07,1.2909204978547775e-06
0.3535,1.472480856891088e-06,1.2447063844664132e-06
0.3545,1.005171135263029e-06,1.1776585355633733e-06
0.3555,1.4090744563744344e-06,1.467685338903304e-06
0.3565,1.0739996167138496e-06,9.7712044904919e-07
0.3575,1.3370712688022364e-06,1.32277270039317e-06
0.3585,7.623963577912414e-07,1.1719627287238628e-06
0.3595,1.6116000439586052e-06,1.2528653834956797e-06
0.3605,6.341845716300611e-07,9.202512378710878e-07
0.3615,1.5588023909820614e-06,1.4566164378497108e-06
0.3625,8.314798912068766e-07,8.611809079513596e-07
0.3635,1.14499794317527e-06,1.1699545352734791e-06
0.3645,9.609752288789607e-07,1.2821608538903159e-06
0.3655,1.340578389533294e-06,1.2127565076458041e-06
0.3665,5.198503015301591e-07,7.827467082069007e-07
0.3675,1.490223829190836e-06,1.340640423627837e-06
0.3685,7.809321229504896e-07,9.360683669835804e-07
0.3695,1.265994953687588e-06,1.1364832279468648e-06
0.3705,6.871014155868666e-07,1.0882728643373155e-06
0.3715,1.3219326240870407e-06,1.2430182289392332e-06
0.3725,6.504549178390961e-07,8.66936372816412e-07
0.3735,1.2484186496711417e-06,1.3044681502734418e-06
0.3745,6.285157694341918e-07,8.165961505204881e-07
0.3755,1.3529576217847099e-06,1.2114208047628614e-06
0.3765,1.05323506335425e-06,1.183146604791009e-06
0.3775,1.0059747165869476e-06,9.610195329928053e-07
0.3785,9.504936349120394e-07,1.051863709022476e-06
0.3795,7.090506288058696e-07,1.0535259794562417e-06
0.3805,1.381581024551329e-06,1.1838602369889694e-06
0.3815,4.92811374723836e-07,6.488766234817158e-07
0.3825,1.3288088938171916e-06,1.2670897553196354e-06
0.3835,7.028074887695813e-07,8.291317476653024e-07
0.3845,8.364992219311193e-07,7.576290576317749e-07
0.3855,1.1789596099310505e-06,1.2514396187808421e-06
0.3865,9.295515425367794e-07,8.430207291247633e-07
0.3875,3.7041458275744983e-07,4.6028640888598587e-07
0.3885,1.6546899017992505e-06,1.3861500700585892e-06
0.3895,3.7365962642373765e-07,4.3091945552233555e-07
0.3905,1.0627798241503908e-06,9.542354744656058e-07
0.3915,9.288606276133205e-07,1.2484332769782286e-06
0.3925,8.912108296104141e-07,8.66872296164003e-07
0.3935,6.006265468688809e-07,7.643658855974186e-07
0.3945,1.3395830777465494e-06,1.337414749244945e-06
0.3955,5.772656225091674e-07,7.280348872340959e-07
0.3965,9.098797515069522e-07,8.510618338672026e-07
0.3975,8.24927976184929e-07,1.0814570759506907e-06
0.3985,1.079362514642735e-06,9.65817527467367e-07
0.3995,3.6134220861023387e-07,5.531833580662951e-07
0.4005,1.3464480881579948e-06,1.3522131648613955e-06
0.4015,5.683461212369287e-07,8.15943655632362e-07
0.4025,1.075785642544899e-06,1.1140444436740392e-06
0.4035,8.088571333423231e-07,9.241425437086242e-07
0.4045,8.662152607250343e-07,8.201853277015002e-07
0.4055,4.995326034023344e-07,8.823569593561292e-07
0.40650000000000003,1.3807378324292077e-06,1.1686907159147143e-06
0.40750000000000003,2.975991401793683e-07,4.039755940263149e-07
0.40850000000000003,1.1860453838126279e-06,1.0920138537806027e-06
0.40950000000000003,6.94998621542585e-07,8.931969972622895e-07
0.41050000000000003,7.984543232572714e-07,7.033584388642732e-07
0.41150000000000003,6.753809492639605e-07,1.001337010732653e-06
0.41250000000000003,1.0772161984104172e-06,1.0232331820630896e-06
0.41350000000000003,3.492429570136486e-07,6.83429081560961e-07
0.41450000000000004,1.211519799962512e-06,1.1187815470824484e-06
0.41550000000000004,5.254256142562348e-07,6.963373197462689e-07
0.4165,1.0619575309921372e-06,1.0072077757388078e-06
0.4175,8.255818568083304e-07,9.8768919436014e-07
0.4185,7.020375191864784e-07,7.329565632316847e-07
0.4195,8.946555373828434e-07,9.46692287983765e-07
0.4205,6.208770885648545e-07,9.550187186795708e-07
0.4215,1.088395222197848e-06,9.818180485133108e-07
0.4225,4.3510117721339323e-07,6.562539651386042e-07
0.4235,1.1144283283879317e-06,1.1320019602132164e-06
0.4245,5.621921358769324e-07,6.761298287745742e-07
0.4255,7.352786608756976e-07,8.064147573131472e-07
0.4265,7.240506799385705e-07,9.482762607084654e-07
0.4275,9.367399932030749e-07,8.647226549824863e-07
0.4285,3.8536870504619043e-07,6.096727852806683e-07
0.4295,1.2467984515529415e-06,1.090407945700671e-06
0.4305,3.7057508596254726e-07,5.577845704915444e-07
0.4315,7.438767895076081e-07,8.32914415627968e-07
0.4325,8.925460109177172e-07,9.684341963122846e-07
0.4335,6.4140928238541e-07,5.785243927986315e-07
0.4345,5.614409172416395e-07,8.017311490613488e-07
0.4355,1.115843590703389e-06,1.0877166974489e-06
0.4365,2.514182568745676e-07,3.006783176827341e-07
0.4375,9.934721106856793e-07,9.738873055745934e-07
0.4385,6.414769221489188e-07,8.728208620654465e-07
0.4395,6.891621346444226e-07,6.715952418352029e-07
0.4405,5.403483555627208e-07,7.582575699042959e-07
0.4415,1.050627031033235e-06,1.067278524765092e-06
0.4425,4.858302176179155e-07,6.268640223542983e-07
0.4435,6.692378365018865e-07,6.47769650513102e-07
0.4445,7.043092187639311e-07,9.87687161392276e-07
0.4455,9.131056551715126e-07,8.190615615535978e-07
0.4465,2.2909270661716842e-07,3.4925451151157633e-07
0.4475,1.255661756393731e-06,1.1135308482108865e-06
0.4485,3.399052992121087e-07,5.0799679574105e-07
0.4495,6.29978611201179e-07,6.025295811500971e-07
0.4505,8.663318321022529e-07,9.963445704751378e-07
0.4515,7.466070516031976e-07,7.12435763230447e-07
0.4525,3.5636825315936456e-07,6.83458476029448e-07
0.4535,1.1314781644732325e-06,9.841362876879325e-07
0.4545,2.840505966580177e-07,4.586342846544954e-07
0.4555,1.01536520896399e-06,9.885930865724417e-07
0.4565,5.056690902063708e-07,6.504894224569891e-07
0.4575,6.483576761326632e-07,6.040623077932918e-07
0.4585,9.219106038817721e-07,9.41537112474393e-07
0.4595,6.123042462959274e-07,6.696174073252187e-07
0.4605,7.005309777281915e-07,6.874861300576022e-07
0.4615,7.633388037401459e-07,8.840246040297099e-07
0.4625,6.596516860489152e-07,6.702867366891092e-07
0.4635,4.683591781620414e-07,5.939590589915268e-07
0.4645,9.90570566139495e-07,9.773660561641343e-07
0.4655,3.542795909080965e-07,5.05299072738234e-07
0.4665,7.707912423346099e-07,7.207906707202132e-07
0.4675,6.685023369585909e-07,8.539307587168243e-07
0.4685,8.566322953890491e-07,8.04258807500547e-07
0.46950000000000003,2.8145003313362986e-07,3.488680562511638e-07
0.47050000000000003,9.639495301479672e-07,9.503748149160475e-07
0.47150000000000003,4.4273943512856205e-07,5.564952953672424e-07
0.47250000000000003,6.821836382791183e-07,7.655609980476184e-07
0.47350000000000003,7.504116053018377e-07,8.171664334764327e-07
0.47450000000000003,6.469913093236093e-07,5.982320190855884e-07
0.47550000000000003,3.06029725328265e-07,5.465412224434797e-07
0.47650000000000003,1.1704075761229915e-06,9.635601193115354e-07
0.47750000000000004,2.2325331592461976e-07,2.685068193923247e-07
0.47850000000000004,6.467511829783326e-07,6.85186769133898e-07
0.47950000000000004,8.109425190100784e-07,8.718362410025283e-07
