Wall time,Step,Value
1755748832.2056553,1000,0.029525671154260635
1755749176.3545055,2000,0.027975507080554962
1755749516.834493,3000,0.030527081340551376
1755749857.85368,4000,0.05726318433880806
1755750198.5804904,5000,0.023946108296513557
1755750539.006142,6000,0.027725663036108017
1755750879.2577376,7000,0.03147580847144127
1755751219.5378907,8000,0.04774557054042816
1755751559.5690773,9000,0.0281358789652586
1755751900.149104,10000,0.06622813642024994
1755752240.3982387,11000,0.05288415029644966
1755752580.5885882,12000,0.02466818131506443
1755752921.1363416,13000,0.023730961605906487
1755753261.8324745,14000,0.03992586210370064
1755753602.2476127,15000,0.03102455474436283
1755753942.5933976,16000,0.034619394689798355
1755754282.9990988,17000,0.03289099410176277
1755754623.6834784,18000,0.03291674703359604
1755754963.9093165,19000,0.019372740760445595
1755755304.3687723,20000,0.02782498486340046
1755755644.9172962,21000,0.03291086480021477
1755755985.4708776,22000,0.020732229575514793
1755756326.4580808,23000,0.028510702773928642
1755756666.8279488,24000,0.036692749708890915
1755757007.9763155,25000,0.03557565435767174
1755757348.6833048,26000,0.024795973673462868
1755757689.3217406,27000,0.04583899304270744
1755758030.3517694,28000,0.024593260139226913
1755758371.1764524,29000,0.02593403123319149
1755758711.7588887,30000,0.03822143375873566
1755759052.430879,31000,0.02718289941549301
1755759393.0934334,32000,0.03332268074154854
1755759733.9099448,33000,0.03137624263763428
1755760074.9282475,34000,0.06832504272460938
1755760415.3863015,35000,0.047871820628643036
1755760756.1202612,36000,0.02919028140604496
1755761096.8895602,37000,0.04577161371707916
1755761437.8287861,38000,0.030010508373379707
1755761778.7591665,39000,0.03869454190135002
1755762119.7106352,40000,0.03422581031918526
1755762460.375581,41000,0.024685928598046303
1755762800.961718,42000,0.025906125083565712
1755763141.6960216,43000,0.047279778867959976
1755763482.158558,44000,0.03300197422504425
1755763822.8014371,45000,0.02563450112938881
1755764163.392834,46000,0.025572283193469048
1755764504.1882434,47000,0.01948976330459118
1755764844.7686656,48000,0.040640994906425476
1755765185.91731,49000,0.02390279993414879
1755765526.935434,50000,0.02289607562124729
1755765867.5589826,51000,0.054096926003694534
1755766208.3298256,52000,0.03143056109547615
1755766549.1616263,53000,0.02307138592004776
1755766890.0227268,54000,0.04094824194908142
1755767231.1049068,55000,0.01996810920536518
1755767572.0163407,56000,0.0400809571146965
1755767912.8483949,57000,0.018697474151849747
1755768253.7469125,58000,0.035375721752643585
