Wall time,Step,Value
1755748836.6020045,1000,12.70465087890625
1755749177.4895194,2000,13.534069061279297
1755749517.9578547,3000,15.188982963562012
1755749858.7910058,4000,17.364885330200195
1755750199.546464,5000,19.84525489807129
1755750539.8749316,6000,22.045618057250977
1755750880.1580899,7000,24.474018096923828
1755751220.4646187,8000,26.23198699951172
1755751560.4084656,9000,26.91131591796875
1755751900.9800189,10000,27.145578384399414
1755752241.2291675,11000,28.619035720825195
1755752581.5145128,12000,27.725845336914062
1755752922.0231078,13000,27.799890518188477
1755753262.7095819,14000,28.492189407348633
1755753603.2487924,15000,28.072423934936523
1755753943.4155674,16000,27.7033634185791
1755754283.8487127,17000,27.4965877532959
1755754624.5439827,18000,27.890012741088867
1755754964.7619064,19000,27.615406036376953
1755755305.2054822,20000,27.453880310058594
1755755645.7744431,21000,27.616384506225586
1755755986.4023004,22000,28.948266983032227
1755756327.3818274,23000,29.51759147644043
1755756667.7515445,24000,29.46162223815918
1755757008.9561102,25000,29.943126678466797
1755757349.5725026,26000,29.97993278503418
1755757690.221882,27000,30.18531036376953
1755758031.2307396,28000,29.584196090698242
1755758372.0962515,29000,29.39138412475586
1755758712.6972427,30000,29.62866973876953
1755759053.3537269,31000,28.45240592956543
1755759394.0758927,32000,29.090272903442383
1755759734.8024828,33000,28.86809730529785
1755760075.7648075,34000,29.465518951416016
1755760416.2709665,35000,29.45142364501953
1755760757.0120208,36000,29.47366714477539
1755761097.8214667,37000,29.79901885986328
1755761438.725869,38000,29.74915313720703
1755761779.7002544,39000,29.939416885375977
1755762120.6343503,40000,28.31503677368164
1755762461.2213588,41000,28.860410690307617
1755762801.8434677,42000,26.62520980834961
1755763142.6120462,43000,27.98093605041504
1755763483.0869632,44000,28.02865982055664
1755763823.657715,45000,28.747922897338867
1755764164.3104177,46000,27.371183395385742
1755764505.048108,47000,28.3765869140625
1755764845.7221067,48000,28.445758819580078
1755765186.9504707,49000,29.042699813842773
1755765527.8064864,50000,29.549776077270508
1755765868.4275622,51000,29.968345642089844
1755766209.1977167,52000,30.248449325561523
1755766550.0427017,53000,30.390962600708008
1755766890.9065654,54000,30.470312118530273
1755767232.0075548,55000,30.529903411865234
1755767572.9685163,56000,30.567306518554688
1755767913.7341738,57000,30.59123420715332
1755768254.6356544,58000,30.61241912841797
1755768595.609998,59000,30.62430763244629
1755768936.518879,60000,30.64237403869629
1755769277.1988418,61000,30.636507034301758
1755769617.7147675,62000,30.65321922302246
1755769958.5313275,63000,30.67088508605957
1755770299.3517933,64000,30.67513656616211
1755770639.9826548,65000,30.670345306396484
1755770980.4666476,66000,30.68313980102539
1755771321.321793,67000,30.696401596069336
1755771661.7454069,68000,30.709320068359375
1755772002.5012987,69000,30.713218688964844
1755772342.7010136,70000,30.72764015197754
1755772683.0999928,71000,30.740201950073242
1755773023.8808234,72000,30.73337745666504
1755773365.1136646,73000,30.740877151489258
1755773705.6940258,74000,30.75376319885254
1755774046.5084362,75000,30.764429092407227
1755774387.1595411,76000,30.773893356323242
1755774727.8875508,77000,30.775869369506836
1755775068.5303662,78000,30.786104202270508
1755775409.030344,79000,30.790836334228516
1755775749.745673,80000,30.795639038085938
1755776090.3461645,81000,30.7947998046875
1755776431.1178596,82000,30.801342010498047
1755776772.0821238,83000,30.8028621673584
1755777112.8214793,84000,30.799081802368164
1755777453.9677303,85000,30.813709259033203
