frequency_bin_normalized_0_to_1,normalized_energy
0.0005,0.910774849153445
0.0015,0.027143764085770294
0.0025,0.00025845827907833047
0.0035,0.009169830430602986
0.0045000000000000005,0.0011593933848548276
0.0055,0.004653176477013149
0.006500000000000001,0.0004381029080934552
0.0075,0.0009393988399019685
0.0085,0.007410058258199537
0.009500000000000001,0.0017008295985005023
0.010499999999999999,0.0013948312348955984
0.0115,0.002771293420726216
0.0125,0.0007069219994973288
0.013500000000000002,0.003574858353262585
0.014499999999999999,0.0012175157073445369
0.0155,0.001005594467921581
0.0165,0.0016639918711160366
0.0175,0.001378961824465127
0.018500000000000003,0.0015606467168856307
0.0195,0.0016704015684676366
0.0205,0.0009157029993072218
0.0215,0.0012679839032450628
0.0225,0.0003488167218852825
0.0235,0.000529433057182365
0.0245,0.0005969545375879367
0.025500000000000002,0.00034315432880891854
0.026500000000000003,0.0005462462349572896
0.0275,0.0010527258405429014
0.0285,0.00040472524365386497
0.0295,0.0005521770430779574
0.0305,0.0004756550999786065
0.0315,0.0005060792952594444
0.0325,0.00028668621204304716
0.0335,0.0002530499152597234
0.0345,0.0001830135386623159
0.035500000000000004,0.00020644722497625736
0.036500000000000005,0.00012080675791103877
0.0375,0.0002240047880493657
0.0385,8.661838611612956e-05
0.0395,0.00020658115320974356
0.0405,0.00015968483070715695
0.0415,0.00014749548109045714
0.0425,0.00014557548228674995
0.0435,0.0001650344594900012
0.0445,0.00016708640280626747
0.0455,0.00013450169615461717
0.0465,0.0001412990261550389
0.0475,0.00015320690756102484
0.0485,0.00012124103519142299
0.0495,0.0001267988574080287
0.0505,0.00011550691512719359
0.051500000000000004,0.00020569436389561538
0.052500000000000005,0.00013012187516092962
0.0535,0.00012368529399326797
0.0545,0.0001931453975190234
0.0555,0.00013318063104204788
0.0565,0.0001609404260845836
0.0575,0.000151557191305935
0.0585,0.00012755437328645263
0.0595,0.00011421009766824793
0.0605,0.00010441306676453107
0.0615,0.00011721565131220826
0.0625,0.00017340452211370125
0.0635,8.283582202207552e-05
0.0645,0.000174057373395997
0.0655,0.0001535036698824616
0.0665,0.00013919460391476413
0.0675,0.00011569947184920926
0.0685,0.00010933559279744048
0.0695,0.00010067475511096157
0.07050000000000001,0.0001304090603259099
0.07150000000000001,8.81493516497078e-05
0.07250000000000001,0.00012043178486082856
0.0735,8.580801374515554e-05
0.0745,0.00011025963025992247
0.0755,0.00010024310434075686
0.0765,0.00010778391821759817
0.0775,9.884374728731161e-05
0.0785,0.00011222818641001383
0.0795,0.00010620661489502893
0.0805,6.691473705252908e-05
0.0815,8.7040729754081e-05
0.0825,7.39247496579524e-05
0.0835,7.3961831163821e-05
0.0845,0.00010625696226965188
0.0855,8.292046608149821e-05
0.08650000000000001,6.65203290957714e-05
0.0875,9.685508023180111e-05
0.0885,6.360592208484266e-05
0.0895,9.491367659570865e-05
0.0905,6.52751295101215e-05
0.0915,8.291494825009787e-05
0.0925,7.42718321731535e-05
0.0935,7.330135997332815e-05
0.0945,8.755054665609984e-05
0.0955,0.00010091638906671619
0.0965,6.51336224891529e-05
0.0975,6.218322029009927e-05
0.0985,7.039156001533308e-05
0.0995,8.307238343935443e-05
0.1005,4.922500082065483e-05
0.1015,6.587171145315574e-05
0.10250000000000001,3.1703083934398695e-05
0.10350000000000001,5.53887891056644e-05
0.10450000000000001,4.962814036924806e-05
0.1055,7.346042950875104e-05
0.1065,5.1963052543972086e-05
0.1075,5.5737821641733544e-05
0.1085,5.74634185453042e-05
0.1095,5.4350176918461224e-05
0.1105,3.803003341159447e-05
0.1115,7.963264527560014e-05
0.1125,5.388099612263777e-05
0.1135,5.820614205167452e-05
0.1145,5.936014832897136e-05
0.1155,6.357078159164458e-05
0.1165,3.3989783379353664e-05
0.11750000000000001,8.837120431810971e-05
0.11850000000000001,5.9408026666852806e-05
0.1195,5.9427001044666786e-05
0.1205,7.677086075352013e-05
0.1215,5.8344104605426374e-05
0.1225,5.5641441231357045e-05
0.1235,5.681927005021815e-05
0.1245,4.4539979127900863e-05
0.1255,5.0835397811605235e-05
0.1265,6.518404979753639e-05
0.1275,3.202573013211145e-05
0.1285,5.758738952228522e-05
0.1295,3.816743348638029e-05
0.1305,4.4530285510329905e-05
0.1315,2.9293481067895513e-05
0.1325,4.285271431664358e-05
0.1335,3.524972163274509e-05
0.1345,5.720016716585269e-05
0.1355,2.619708949619381e-05
0.1365,2.624232742435959e-05
0.1375,2.8742395589617457e-05
0.1385,2.990059055070212e-05
0.1395,2.9411710772770003e-05
0.1405,2.764411406386106e-05
0.14150000000000001,1.8295825662949435e-05
0.14250000000000002,3.039441677106289e-05
0.14350000000000002,1.962452474534596e-05
0.14450000000000002,2.8666056577034524e-05
0.1455,1.7339528495380144e-05
0.1465,1.6784218173019026e-05
0.1475,2.4050270420287944e-05
0.1485,2.35578950726084e-05
0.1495,1.4730104365428352e-05
0.1505,3.143045040161656e-05
0.1515,1.3172639352187572e-05
0.1525,2.7178436895327482e-05
0.1535,1.778901445463922e-05
0.1545,2.195397171027569e-05
0.1555,1.3670577904314761e-05
0.1565,1.9516432358530946e-05
0.1575,1.4640656615920941e-05
0.1585,2.2706348202186827e-05
0.1595,1.6999879332951696e-05
0.1605,1.7229742090904962e-05
0.1615,1.7369825137623585e-05
0.1625,2.0148964026124507e-05
0.1635,1.5689364816667518e-05
0.1645,2.0829723394436397e-05
0.1655,9.495846934886216e-06
0.1665,2.122835168606304e-05
0.1675,1.3941173967797314e-05
0.1685,1.6016259031324934e-05
0.1695,1.638976447418482e-05
0.1705,1.8828988415493956e-05
0.1715,1.3786807331776069e-05
0.17250000000000001,1.4234570081584483e-05
