frequency_bin_normalized_0_to_1,normalized_energy
0.0005,0.8151008955256263
0.0015,0.011480404438683487
0.0025,0.011643910928165583
0.0035,0.0037279160833537496
0.0045000000000000005,0.00025825104947596746
0.0055,0.007744845044531247
0.006500000000000001,0.0011531863677357453
0.0075,0.002872710188591172
0.0085,0.0013064459027742495
0.009500000000000001,0.001946831320876988
0.010499999999999999,0.0022976237467255524
0.0115,0.0016685806857144642
0.0125,0.0004528228695195514
0.013500000000000002,0.0025402861484240496
0.014499999999999999,0.0006752085525432944
0.0155,0.001599106402689966
0.0165,0.0006774702704966946
0.0175,0.0012249235196262636
0.018500000000000003,0.0014213386425820965
0.0195,0.0013816565170688695
0.0205,0.0015660787099929614
0.0215,0.0010801884054624084
0.0225,0.0012191337185655374
0.0235,0.0017611035008896333
0.0245,0.0013505212438572336
0.025500000000000002,0.0009730787469969778
0.026500000000000003,0.002545914766504041
0.0275,0.0025281371134115204
0.0285,0.001959510671205752
0.0295,0.002475110528814119
0.0305,0.0017126476504290618
0.0315,0.0031064102946192153
0.0325,0.0026420516403143387
0.0335,0.0006813838314730059
0.0345,0.002473358265514948
0.035500000000000004,0.0022126106969829035
0.036500000000000005,0.0007747853761541027
0.0375,0.0009926597685700565
0.0385,0.0025818394284878314
0.0395,0.0008694571490910162
0.0405,0.0010817786630502942
0.0415,0.002922361179169172
0.0425,0.0005376474308205792
0.0435,0.0029134202315565733
0.0445,0.0014575995004240895
0.0455,0.0004334583102445962
0.0465,0.003206003217866465
0.0475,0.0008777287929084789
0.0485,0.0007843939136010191
0.0495,0.0007147535061326349
0.0505,0.0034193755493221235
0.051500000000000004,0.0008881335561341369
0.052500000000000005,0.0010689135920365644
0.0535,0.002228254287079927
0.0545,0.0006934015333150884
0.0555,0.004477587729361888
0.0565,0.00048466707011977564
0.0575,0.0003839081097238439
0.0585,0.0018061586821620504
0.0595,0.000564714712504359
0.0605,0.0005148048823121218
0.0615,0.001777789629783225
0.0625,0.003154477083347019
0.0635,0.00032467028814225717
0.0645,0.0008651526495463475
0.0655,0.00046395508408417387
0.0665,0.0003136584370858803
0.0675,0.0038911438333547104
0.0685,0.00022015829577820946
0.0695,0.0009671364843068098
