Wall time,Step,Value
1755325668.4003553,1000,18.60848045349121
1755326117.0843465,2000,24.43017578125
1755326565.6489925,3000,27.61895179748535
1755327015.1832259,4000,28.867313385009766
1755327466.191518,5000,29.620174407958984
1755327926.2193797,6000,30.053064346313477
1755328390.410929,7000,30.28176498413086
1755328840.190277,8000,30.427352905273438
1755329293.5839703,9000,30.536287307739258
1755329754.1833825,10000,30.6313419342041
1755330214.6062188,11000,30.709877014160156
1755330674.2981775,12000,30.77320098876953
1755331134.0334218,13000,30.819732666015625
1755331594.219436,14000,30.862409591674805
1755332054.3662724,15000,30.897388458251953
1755332514.212974,16000,30.929946899414062
1755332973.908511,17000,30.961830139160156
1755333434.4599204,18000,30.98722267150879
1755333896.4308753,19000,31.01563835144043
1755334356.5936263,20000,31.037487030029297
1755334816.5699399,21000,31.058738708496094
1755335277.509129,22000,31.07832908630371
1755335740.05403,23000,31.099634170532227
1755336200.8286016,24000,31.11825180053711
1755336661.4458153,25000,31.137653350830078
1755337122.1324546,26000,31.15899085998535
1755337583.2923987,27000,31.174259185791016
1755338045.1342337,28000,31.190523147583008
1755338505.8445938,29000,31.20064353942871
1755338966.8739586,30000,31.21349334716797
1755339428.3059487,31000,31.231595993041992
1755339890.781514,32000,31.24291229248047
1755340352.1339712,33000,31.255176544189453
1755340813.9054034,34000,31.267822265625
1755341274.767104,35000,31.275203704833984
1755341735.7761817,36000,31.283361434936523
1755342198.3075254,37000,31.293581008911133
1755342658.3534117,38000,31.304597854614258
1755343119.460118,39000,31.312894821166992
1755343580.4232957,40000,31.32483673095703
1755344042.9480176,41000,31.334352493286133
1755344502.6582055,42000,31.343563079833984
1755344964.2658367,43000,31.352378845214844
1755345423.8480377,44000,31.356826782226562
1755345883.0428991,45000,31.368732452392578
1755346343.7720873,46000,31.37080192565918
1755346803.0103745,47000,31.377492904663086
1755347262.5846584,48000,31.38500213623047
1755347721.8018596,49000,31.391984939575195
1755348183.264156,50000,31.3958740234375
1755348185.3368847,50002,31.3958740234375
