Wall time,Step,Value
1755219408.1329398,1000,0.032016001641750336
1755219903.77178,2000,0.030383631587028503
1755220397.904341,3000,0.030994554981589317
1755220893.2338705,4000,0.032667383551597595
1755221386.74562,5000,0.027686581015586853
1755221880.13623,6000,0.026843667030334473
1755222374.2634397,7000,0.024897700175642967
1755222866.054187,8000,0.03341103717684746
1755223360.2298312,9000,0.032706309109926224
1755223854.9725473,10000,0.02830657735466957
1755224347.269893,11000,0.02553020790219307
1755224840.678744,12000,0.024497609585523605
1755225334.029044,13000,0.025489341467618942
1755225828.5706677,14000,0.03507954999804497
1755226321.7868767,15000,0.033193208277225494
1755226814.0145574,16000,0.027059003710746765
1755227307.8906856,17000,0.02862286940217018
1755227801.9832137,18000,0.035021714866161346
1755228296.1944683,19000,0.027602601796388626
1755228790.067397,20000,0.030013181269168854
1755229283.4368484,21000,0.032538335770368576
1755229776.4640405,22000,0.02705327793955803
1755230271.0616348,23000,0.026521984487771988
1755230763.3207173,24000,0.03290361166000366
1755231256.8692791,25000,0.03869814798235893
1755231751.0323973,26000,0.027762925252318382
1755232245.0970004,27000,0.03362604230642319
1755232742.007984,28000,0.0263501089066267
1755233236.3510633,29000,0.033542681485414505
1755233730.5501692,30000,0.02691630646586418
1755234226.7205863,31000,0.026467215269804
1755234723.4470065,32000,0.02903224341571331
1755235217.6330783,33000,0.02185766212642193
1755235711.8259015,34000,0.029777847230434418
1755236204.6904335,35000,0.03268619626760483
1755236698.679343,36000,0.029884090647101402
1755237193.7751403,37000,0.03506981581449509
1755237685.9032843,38000,0.034231022000312805
1755238178.9361806,39000,0.025179650634527206
1755238671.534485,40000,0.0278288833796978
1755239166.4566677,41000,0.032400719821453094
1755239659.505795,42000,0.028129681944847107
1755240152.1125255,43000,0.028599213808774948
1755240645.5560741,44000,0.030446939170360565
1755241138.5540624,45000,0.02214970253407955
1755241632.8008647,46000,0.029926633462309837
1755242126.1421816,47000,0.03161560371518135
1755242618.776458,48000,0.0370701402425766
1755243112.2903166,49000,0.02931101620197296
1755243607.1886754,50000,0.028643667697906494
