Wall time,Step,Value
1755219411.901361,1000,0.6411137580871582
1755219904.4792242,2000,0.7849388122558594
1755220398.6482904,3000,0.818968653678894
1755220893.9116774,4000,0.8268938064575195
1755221387.4494145,5000,0.8292024731636047
1755221880.7699964,6000,0.830218493938446
1755222374.9791012,7000,0.8309460878372192
1755222866.9358149,8000,0.831456184387207
1755223360.9152164,9000,0.8317981958389282
1755223855.7313406,10000,0.8320186138153076
1755224347.9967775,11000,0.8322684168815613
1755224841.3382242,12000,0.8326199650764465
1755225334.6770654,13000,0.8329979181289673
1755225829.2748854,14000,0.8333044052124023
1755226322.5270987,15000,0.8336268663406372
1755226814.7657406,16000,0.8339918851852417
1755227308.5420368,17000,0.8344739675521851
1755227802.675451,18000,0.8351218104362488
1755228296.8961275,19000,0.8357321619987488
1755228790.826742,20000,0.8362277746200562
1755229284.1268785,21000,0.836804211139679
1755229777.5234976,22000,0.8372796773910522
1755230271.7799916,23000,0.8376745581626892
1755230764.0431337,24000,0.8379945158958435
1755231257.511539,25000,0.83833247423172
1755231751.7054405,26000,0.8388080596923828
1755232245.762829,27000,0.8394044041633606
1755232742.7898574,28000,0.8400477170944214
1755233237.1129704,29000,0.8407172560691833
1755233731.3336756,30000,0.8413199782371521
1755234227.413519,31000,0.8418076634407043
1755234724.1489966,32000,0.8423015475273132
1755235218.3699076,33000,0.8426371812820435
1755235712.5283632,34000,0.8430649042129517
1755236205.3876843,35000,0.843766450881958
1755236699.4183154,36000,0.8441362977027893
1755237194.43761,37000,0.844525933265686
1755237686.5649085,38000,0.8448889255523682
1755238179.6565213,39000,0.8452702164649963
1755238672.2573965,40000,0.8456560373306274
1755239167.2236826,41000,0.8460060954093933
1755239660.2857487,42000,0.8463074564933777
1755240152.8594906,43000,0.8466618657112122
1755240646.2193894,44000,0.8469619154930115
1755241139.279673,45000,0.8472071886062622
1755241633.506505,46000,0.8474916219711304
1755242126.9126563,47000,0.8478109836578369
1755242619.5284138,48000,0.8481040000915527
1755243112.9381888,49000,0.8483875393867493
1755243607.9769177,50000,0.8485836982727051
1755243609.9531007,50002,0.8485836982727051
