Wall time,Step,Value
1755294167.077342,1000,18.412391662597656
1755294538.5137625,2000,24.361108779907227
1755294910.070976,3000,28.05698585510254
1755295281.6509454,4000,29.73887062072754
1755295654.1506476,5000,30.434913635253906
1755296025.7623112,6000,30.746313095092773
1755296397.2893279,7000,30.924989700317383
1755296768.8550835,8000,31.04644012451172
1755297140.487046,9000,31.14101219177246
1755297512.900182,10000,31.212926864624023
1755297884.665614,11000,31.27030372619629
1755298256.4308014,12000,31.317378997802734
1755298628.2497864,13000,31.356233596801758
1755299000.9061794,14000,31.399137496948242
1755299372.7190158,15000,31.435951232910156
1755299744.4412396,16000,31.466785430908203
1755300116.1449602,17000,31.490686416625977
1755300487.9217072,18000,31.512582778930664
1755300860.3627646,19000,31.539743423461914
1755301232.1441646,20000,31.554012298583984
1755301603.70357,21000,31.57027244567871
1755301975.0678868,22000,31.585609436035156
1755302347.4478972,23000,31.59932518005371
1755302719.043769,24000,31.60895347595215
1755303090.616018,25000,31.627290725708008
1755303462.5566247,26000,31.64484405517578
1755303834.1207862,27000,31.65786361694336
1755304206.7130032,28000,31.669218063354492
1755304578.352512,29000,31.679189682006836
1755304949.994012,30000,31.686992645263672
1755305321.350304,31000,31.697830200195312
1755305694.2691941,32000,31.707046508789062
1755306066.107975,33000,31.718305587768555
1755306437.7827356,34000,31.725168228149414
1755306809.4993715,35000,31.729000091552734
1755307181.4501786,36000,31.732688903808594
1755307554.6379666,37000,31.741844177246094
1755307926.320951,38000,31.75396156311035
1755308298.1140468,39000,31.761844635009766
1755308669.7770379,40000,31.772035598754883
1755309043.090004,41000,31.778812408447266
1755309414.9160445,42000,31.788122177124023
1755309786.6704133,43000,31.798357009887695
1755310158.5272002,44000,31.80485725402832
1755310530.4085271,45000,31.81104278564453
1755310903.9834356,46000,31.80938720703125
1755311275.7309258,47000,31.806793212890625
1755311647.5307326,48000,31.816720962524414
1755312019.3649733,49000,31.819753646850586
1755312392.723875,50000,31.823963165283203
1755312394.599664,50002,31.823963165283203
