Wall time,Step,Value
1755294167.0773711,1000,0.6380975842475891
1755294538.5137775,2000,0.7936646938323975
1755294910.0710275,3000,0.8415738344192505
1755295281.6509585,4000,0.8592250943183899
1755295654.1506803,5000,0.8671557307243347
1755296025.7623234,6000,0.8715861439704895
1755296397.289373,7000,0.8746746182441711
1755296768.8551133,8000,0.8769526481628418
1755297140.487097,9000,0.8786431550979614
1755297512.9001958,10000,0.8799540996551514
1755297884.6656308,11000,0.8809888958930969
1755298256.4308128,12000,0.8817678093910217
1755298628.2498004,13000,0.8824976682662964
1755299000.9062057,14000,0.883176863193512
1755299372.7190444,15000,0.8837894797325134
1755299744.4413228,16000,0.8842911720275879
1755300116.1449857,17000,0.8847209215164185
1755300487.9217408,18000,0.8850626349449158
1755300860.3627772,19000,0.8855147957801819
1755301232.1441936,20000,0.8857991099357605
1755301603.7035878,21000,0.8860664367675781
1755301975.0679138,22000,0.886311948299408
1755302347.4479125,23000,0.8865190148353577
1755302719.043846,24000,0.8866899609565735
1755303090.6160445,25000,0.8869659304618835
1755303462.5566442,26000,0.8872249722480774
1755303834.1208167,27000,0.8874722123146057
1755304206.7130303,28000,0.8876683712005615
1755304578.3525891,29000,0.8878422975540161
1755304949.9940507,30000,0.8879144787788391
1755305321.3503282,31000,0.8880800008773804
1755305694.2693307,32000,0.8881965279579163
1755306066.1080115,33000,0.8884255290031433
1755306437.782765,34000,0.8884848356246948
1755306809.4993863,35000,0.8885297775268555
1755307181.4502072,36000,0.8885833621025085
1755307554.6379797,37000,0.8886992335319519
1755307926.3210015,38000,0.8888451457023621
1755308298.1140785,39000,0.8889672756195068
1755308669.777077,40000,0.8890780806541443
1755309043.0900419,41000,0.8891844749450684
1755309414.9160576,42000,0.8893134593963623
1755309786.67044,43000,0.8894644975662231
1755310158.5272179,44000,0.889504075050354
1755310530.4085522,45000,0.8895801305770874
1755310903.9834623,46000,0.8895652294158936
1755311275.730975,47000,0.8895407319068909
1755311647.530895,48000,0.889700710773468
1755312019.3650126,49000,0.8897626996040344
1755312392.7239003,50000,0.8898128271102905
1755312394.5996764,50002,0.8898128271102905
