Wall time,Step,Value
1755294164.9766903,1000,0.031001359224319458
1755294538.1360104,2000,0.028478961437940598
1755294909.679713,3000,0.02884969487786293
1755295281.2798862,4000,0.030583035200834274
1755295653.7380493,5000,0.025134554132819176
1755296025.3725338,6000,0.024960923939943314
1755296396.8995302,7000,0.022521164268255234
1755296768.4877734,8000,0.0303196981549263
1755297140.0935478,9000,0.030248038470745087
1755297512.518413,10000,0.025638505816459656
1755297884.253624,11000,0.024120893329381943
1755298256.0457911,12000,0.02153828553855419
1755298627.853937,13000,0.02313634380698204
1755299000.5082724,14000,0.03137105703353882
1755299372.3056948,15000,0.030722033232450485
1755299744.053289,16000,0.02408558689057827
1755300115.7561677,17000,0.02615535259246826
1755300487.537726,18000,0.03202739357948303
1755300859.9352057,19000,0.025457575917243958
1755301231.734794,20000,0.02614801749587059
1755301603.3207934,21000,0.029688850045204163
1755301974.680206,22000,0.02381671965122223
1755302346.9986749,23000,0.023883353918790817
1755302718.6445327,24000,0.030076242983341217
1755303090.1936264,25000,0.0337202250957489
1755303462.151209,26000,0.025051787495613098
1755303833.6846707,27000,0.030478378757834435
1755304206.301817,28000,0.023199867457151413
1755304577.9397354,29000,0.030500225722789764
1755304949.6033235,30000,0.024747800081968307
1755305320.9549336,31000,0.023826178163290024
1755305693.8949409,32000,0.026734432205557823
1755306065.707333,33000,0.019194884225726128
1755306437.4188874,34000,0.026599615812301636
1755306809.0980496,35000,0.029600847512483597
1755307181.0768187,36000,0.02662164531648159
1755307554.2320023,37000,0.03223521262407303
1755307925.961914,38000,0.031291358172893524
1755308297.7135942,39000,0.022602945566177368
1755308669.3959882,40000,0.023901885375380516
1755309042.699721,41000,0.029816891998052597
1755309414.5214212,42000,0.026177283376455307
1755309786.2842977,43000,0.02701367437839508
1755310158.1248872,44000,0.02793876640498638
1755310530.0024915,45000,0.02030349336564541
1755310903.575691,46000,0.02758704125881195
1755311275.3456702,47000,0.02849421463906765
1755311647.1453397,48000,0.0342523492872715
1755312018.9964736,49000,0.02673332951962948
1755312392.3440502,50000,0.026257678866386414
