frequency_bin_normalized_0_to_1,normalized_energy
0.0005,0.8224737492985281
0.0015,0.03541550078409877
0.0025,0.034064565040610985
0.0035,0.020708263638837134
0.0045000000000000005,0.0023127508333279792
0.0055,0.013060959585076514
0.006500000000000001,0.0011471334374529253
0.0075,0.0015652943908157316
0.0085,0.003055202277095637
0.009500000000000001,0.001264076361316744
0.010499999999999999,0.0005052060146464578
0.0115,0.0018771768550721005
0.0125,0.000521169724945735
0.013500000000000002,0.002835086813423457
0.014499999999999999,0.0020913667242754186
0.0155,0.0021433064136001747
0.0165,0.001386864634628773
0.0175,0.002046634505243689
0.018500000000000003,0.0020628789369150366
0.0195,0.0010952716054827359
0.0205,0.0011306087077021345
0.0215,0.0007998786628020152
0.0225,0.0005142832586995054
0.0235,0.0011797537705270156
0.0245,0.0005496412823796593
0.025500000000000002,0.0006416815280797523
0.026500000000000003,0.0008630882465956245
0.0275,0.000274079829095772
0.0285,0.00017828893853327483
0.0295,0.0008011414040832044
0.0305,0.00039596551500966796
0.0315,0.0007770883713764423
0.0325,0.000647885212112885
0.0335,0.0004945381871490618
0.0345,0.00032619730292083264
0.035500000000000004,0.0009153871089077898
0.036500000000000005,0.0002727536803371684
0.0375,0.0004877196061297606
0.0385,0.00042396186306513546
0.0395,0.0002906991272800323
0.0405,0.00036985362662799863
0.0415,0.000533873336977561
0.0425,0.0003651271893206103
0.0435,0.00033779182491501866
0.0445,0.0002952902997992351
0.0455,0.00031448836566420446
0.0465,0.0003321352856839232
0.0475,0.0003496420156282924
0.0485,0.0002761719054625102
0.0495,0.0002924826373654503
0.0505,0.0003573692489435713
0.051500000000000004,0.0002581810418368737
0.052500000000000005,0.00030813460649209277
0.0535,0.000220335721431871
0.0545,0.0001440774139877593
0.0555,0.0003236188283814639
0.0565,0.00020747131771055175
0.0575,0.00023808873341116049
0.0585,0.0003584650828562855
0.0595,8.79259323977251e-05
0.0605,0.0001493996883940404
0.0615,0.0002688409655380495
0.0625,0.00017903247076632347
0.0635,0.0002318740398912733
0.0645,0.0002876181636235403
0.0655,0.00012955651540075866
0.0665,0.00020852909483029132
0.0675,0.00016719119619769976
0.0685,0.000228045729448399
0.0695,0.00013988866474788953
0.07050000000000001,0.00023716788194314074
0.07150000000000001,0.00013234369531659883
0.07250000000000001,0.00010787481056165579
0.0735,0.0002488207287583108
0.0745,0.000141736018904825
0.0755,0.00011066740079719687
0.0765,0.00023767699411628954
0.0775,0.000122632654146352
0.0785,0.00014827396208876289
0.0795,0.00017152370566112904
0.0805,0.0001610417482003095
0.0815,0.00013269710129451431
0.0825,0.0003123306345241564
0.0835,0.00010987535733939016
0.0845,0.00016254382085763384
0.0855,0.00013073855680981533
0.08650000000000001,0.00012207611050010675
0.0875,0.00020735954719498163
0.0885,0.0001167872981907897
0.0895,0.0001393297488903777
0.0905,0.00011762744391026315
0.0915,0.00015701079487671769
0.0925,0.00010005135078387174
0.0935,0.0002771054621291031
0.0945,0.0001265919329209235
0.0955,9.663529088241395e-05
0.0965,0.00013277737881547266
0.0975,0.00014226189399364376
0.0985,8.113231656629418e-05
0.0995,0.0001773121615685848
0.1005,0.00011046096134821598
0.1015,0.00010024540530701886
0.10250000000000001,0.00015254543537947054
0.10350000000000001,0.00013658094863910572
0.10450000000000001,9.796366492600081e-05
0.1055,0.00014362233050252738
0.1065,7.035210716359723e-05
0.1075,0.0001102633813328712
0.1085,0.00013703067106912378
0.1095,9.883641738985762e-05
0.1105,0.00011548193233886444
0.1115,0.00015856735088784962
0.1125,6.953797816642302e-05
0.1135,0.00010578425081486953
0.1145,0.00014007627591211146
0.1155,0.0001265191409767095
0.1165,5.393016893713026e-05
0.11750000000000001,0.00013598308575554657
0.11850000000000001,9.36871520043127e-05
0.1195,6.564412988338773e-05
